1296019527,0,1
1296019630,0,1
1296019732,0,1
1296019840,0,1
1296019943,0,1
1296020045,0,1
1296020147,0,1
1296020250,0,1
1296020353,0,1
1296020455,0,1
1296020557,0,1
1296020660,0,1
1296020762,0,1
1296020864,27,1
1296020966,119,1
1296021069,208,1
1296021172,314,1
1296021274,348,1
1296021377,449,1
1296021480,553,1
1296021583,654,1
1296021685,759,1
1296021788,860,1
1296021890,963,1
1296021993,1067,1
1296022095,1168,1
1296022198,1269,1
1296022300,1371,1
1296022403,1475,1
1296022505,1579,1
1296022607,1681,1
1296022710,1782,1
1296022812,1885,1
1296022914,1986,1
1296023016,2091,1
1296023120,2191,1
1296023222,2293,1
1296023326,2397,1
1296023428,2497,1
1296023530,2599,1
1296023632,2701,1
1296023735,2804,1
1296023837,2907,1
1296023939,3010,1
1296024041,3112,1
1296024143,3210,1
1296024246,3313,1
1296024348,3416,1
1296024450,3519,1
1296024552,3623,1
1296024654,3728,1
1296024757,3832,1
1296024860,3932,1
1296024962,4035,1
1296025065,4136,1
1296025167,4238,1
1296025269,4340,1
1296025370,4441,1
1296025472,4545,1
1296025573,4647,1
1296025675,4750,1
1296025777,4852,1
1296025880,4955,1
1296025983,5056,1
1296026084,5160,1
1296026186,5260,1
1296026288,5363,1
1296026390,5465,1
1296026492,5564,1
1296026594,5668,1
1296026696,5769,1
1296026798,5871,1
1296026900,5971,1
1296027003,6074,1
1296027105,6179,1
1296027207,6281,1
1296027310,6383,1
1296027412,6481,1
1296027514,6587,1
1296027616,6689,1
1296027719,6792,1
1296027821,6892,1
1296027923,6995,1
1296028026,7098,1
1296028128,7201,1
1296028230,7302,1
1296028332,7405,1
1296028435,7508,1
1296028536,7602,1
1296028639,7704,1
1296028742,7813,1
1296028844,7915,1
1296028946,8017,1
1296029048,8119,1
1296029150,8223,1
1296029252,8318,1
1296029354,8428,1
1296029456,8527,1
1296029559,8628,1
1296029661,8736,1
1296029763,8838,1
1296029866,8940,1
1296029967,9035,1
1296030069,9135,1
1296030171,9238,1
1296030273,9349,1
1296030376,9450,1
1296030479,9550,1
1296030580,9654,1
1296030683,9756,1
1296030786,9856,1
1296030888,9960,1
