1295855524,0,1
1295855628,0,1
1295855730,0,1
1295855832,0,1
1295855936,0,1
1295856038,0,1
1295856143,0,1
1295856246,42,1
1295856349,144,1
1295856451,245,1
1295856553,348,1
1295856656,450,1
1295856759,550,1
1295856862,652,1
1295856964,754,1
1295857067,856,1
1295857169,962,1
1295857271,1066,1
1295857373,1159,1
1295857478,1271,1
1295857580,1368,1
1295857682,1471,1
1295857784,1574,1
1295857887,1681,1
1295857989,1777,1
1295858092,1879,1
1295858194,1990,1
1295858297,2088,1
1295858400,2192,1
1295858502,2292,1
1295858604,2391,1
1295858705,2494,1
1295858808,2594,1
1295858911,2696,1
1295859013,2799,1
1295859116,2909,1
1295859219,3005,1
1295859321,3111,1
1295859423,3213,1
1295859525,3320,1
1295859628,3421,1
1295859729,3515,1
1295859833,3628,1
1295859935,3721,1
1295860037,3823,1
1295860140,3926,1
1295860242,4030,1
1295860344,4138,1
1295860446,4242,1
1295860549,4336,1
1295860651,4437,1
1295860754,4549,1
1295860856,4642,1
1295860959,4745,1
1295861061,4847,1
1295861163,4959,1
1295861265,5053,1
1295861366,5154,1
1295861468,5260,1
1295861570,5364,1
1295861673,5467,1
1295861775,5566,1
1295861877,5671,1
1295861979,5772,1
1295862081,5874,1
1295862183,5979,1
1295862285,6081,1
1295862386,6181,1
1295862488,6282,1
1295862590,6386,1
1295862692,6478,1
1295862794,6582,1
1295862896,6682,1
1295862998,6786,1
1295863100,6887,1
1295863203,6998,1
1295863305,7099,1
1295863407,7202,1
1295863509,7297,1
1295863611,7396,1
1295863713,7499,1
1295863816,7603,1
1295863918,7705,1
1295864020,7808,1
1295864121,7909,1
1295864223,8012,1
1295864326,8116,1
1295864427,8216,1
1295864529,8318,1
1295864631,8422,1
1295864733,8525,1
1295864836,8628,1
1295864938,8728,1
1295865039,8832,1
1295865141,8933,1
1295865243,9036,1
1295865345,9141,1
1295865448,9242,1
1295865550,9344,1
1295865652,9445,1
1295865756,9547,1
1295865858,9647,1
1295865960,9750,1
1295866061,9852,1
1295866164,9954,1
1295866266,10056,1
1295866368,10156,1
1295866469,10260,1
1295866571,10364,1
1295866674,10465,1
1295866775,10567,1
1295866877,10669,1
1295866979,10770,1
1295867082,10869,1
1295867184,10979,1
1295867286,11072,1
1295867388,11181,1
1295867490,11285,1
1295867593,11388,1
1295867696,11489,1
1295867798,11590,1
1295867900,11691,1
1295868002,11793,1
1295868104,11895,1
1295868206,11999,1
1295868308,12103,1
1295868410,12205,1
1295868512,12298,1
1295868614,12409,1
1295868716,12504,1
1295868817,12607,1
1295868919,12709,1
1295869021,12811,1
1295869123,12915,1
1295869225,13018,1
1295869327,13122,1
1295869430,13224,1
1295869532,13326,1
1295869634,13426,1
1295869736,13526,1
1295869838,13628,1
1295869940,13729,1
1295870042,13832,1
1295870143,13935,1
1295870245,14037,1
1295870347,14136,1
1295870449,14241,1
1295870551,14343,1
1295870653,14445,1
1295870756,14547,1
1295870858,14648,1
1295870960,14749,1
1295871062,14850,1
1295871164,14951,1
1295871266,15055,1
1295871368,15156,1
1295871469,15256,1
1295871571,15358,1
1295871673,15461,1
1295871774,15561,1
1295871876,15664,1
1295871978,15765,1
1295872079,15860,1
1295872181,15972,1
1295872283,16072,1
1295872385,16176,1
1295872487,16283,1
1295872588,16376,1
1295872690,16480,1
1295872791,16586,1
1295872900,16690,1
1295873002,16795,1
1295873106,16896,1
1295873209,16999,1
1295873311,17022,1
