"sep=	"
Shimmer_5DF7_Timestamp_Unix_CAL	Shimmer_5DF7_GSR_Range_CAL	Shimmer_5DF7_GSR_Skin_Conductance_CAL	Shimmer_5DF7_GSR_Skin_Resistance_CAL	Shimmer_5DF7_PPG_A13_CAL	Shimmer_5DF7_Pressure_BMP280_CAL	Shimmer_5DF7_Temperature_BMP280_CAL	
ms	no_units	uS	kOhms	mV	kPa	Degrees Celsius	
1.5796023622425537E12	1.0	11.31574581051933	88.37243401759531	1770.6959706959706	101.49473356123396	25.88470908967429	
1.579602362262085E12	1.0	11.310640578933262	88.41232227488152	1778.021978021978	101.49203672250549	25.88470908967429	
1.5796023622816162E12	1.0	11.305535347347195	88.45224655678483	1769.9633699633698	101.49473356123396	25.88470908967429	
1.5796023623011475E12	1.0	11.300430115761126	88.49220691213011	1767.7655677655675	101.5001272461962	25.88470908967429	
1.5796023623206787E12	1.0	11.290219652588991	88.57223603888764	1763.3699633699632	101.50282409243	25.88470908967429	
1.57960236234021E12	1.0	11.285114421002922	88.61230490839176	1763.3699633699632	101.50552094116557	25.88470908967429	
1.5796023623597412E12	1.0	11.280009189416853	88.65241004752207	1758.974358974359	101.49743040246419	25.88470908967429	
1.5796023623792725E12	1.0	11.274903957830787	88.69255150554675	1671.0622710622708	101.49473356123396	25.88470908967429	
1.5796023623988037E12	1.0	11.274903957830787	88.69255150554675	1501.098901098901	101.49473356123396	25.88470908967429	
1.579602362418335E12	1.0	11.26979872624472	88.73272933182332	1577.2893772893772	101.49203672250549	25.88470908967429	
1.5796023624378662E12	1.0	11.264693494658651	88.77294357579878	1653.4798534798533	101.49473356123396	25.88470908967429	
1.5796023624573975E12	1.0	11.259588263072583	88.81319428700975	1694.5054945054944	101.4893398862788	25.88470908967429	
1.5796023624769287E12	1.0	11.259588263072583	88.81319428700975	1714.2857142857142	101.49203672250549	25.88470908967429	
1.57960236249646E12	1.0	11.254483031486517	88.85348151508278	1729.6703296703295	101.49203672250549	25.88470908967429	
1.5796023625159912E12	1.0	11.244272568314381	88.93416572077184	1745.7875457875457	101.49473356123396	25.88470908967429	
1.5796023625355225E12	1.0	11.239167336728313	88.97456279809221	1764.8351648351647	101.49473356123396	25.88470908967429	
1.5796023625550537E12	1.0	11.234062105142243	89.01499659168371	1833.6996336996335	101.4893398862788	25.88470908967429	
1.579602362574585E12	1.0	11.234062105142243	89.01499659168371	1921.6117216117216	101.49203672250549	25.88470908967429	
1.5796023625941162E12	1.0	11.228956873556177	89.05546715162536	1787.5457875457873	101.49473356123396	25.88470908967429	
1.5796023626136475E12	1.0	11.228956873556177	89.05546715162536	1696.7032967032967	101.49203672250549	25.88470908967429	
1.5796023626331787E12	1.0	11.228956873556177	89.05546715162536	1735.5311355311353	101.49473356123396	25.88470908967429	
1.57960236265271E12	1.0	11.228956873556177	89.05546715162536	1767.7655677655675	101.49473356123396	25.88470908967429	
1.5796023626722412E12	1.0	11.228956873556177	89.05546715162536	1758.2417582417581	101.48664305255389	25.88470908967429	
1.5796023626917725E12	1.0	11.228956873556177	89.05546715162536	1738.4615384615383	101.49203672250549	25.88470908967429	
1.5796023627113037E12	1.0	11.228956873556177	89.05546715162536	1726.007326007326	101.49743040246419	25.88470908967429	
1.579602362730835E12	1.0	11.228956873556177	89.05546715162536	1726.007326007326	101.4893398862788	25.88470908967429	
1.5796023627503662E12	1.0	11.228956873556177	89.05546715162536	1731.135531135531	101.49473356123396	25.88470908967429	
1.5796023627698975E12	1.0	11.239167336728313	88.97456279809221	1731.135531135531	101.49473356123396	25.88470908967429	
1.5796023627894287E12	1.0	11.239167336728313	88.97456279809221	1727.4725274725274	101.49473356123396	25.88470908967429	
1.57960236280896E12	1.0	11.244272568314381	88.93416572077184	1728.2051282051282	101.49203672250549	25.88470908967429	
1.5796023628284912E12	1.0	11.254483031486517	88.85348151508278	1742.124542124542	101.48394622133075	25.88470908967429	
1.5796023628480225E12	1.0	11.259588263072583	88.81319428700975	1769.9633699633698	101.92303446254303	28.50071859958116	
1.5796023628675537E12	1.0	11.26979872624472	88.73272933182332	1764.8351648351647	101.92845113372094	28.50071859958116	
1.579602362887085E12	1.0	11.274903957830787	88.69255150554675	1760.4395604395604	101.92845113372094	28.50071859958116	
1.5796023629066162E12	1.0	11.285114421002922	88.61230490839176	1754.5787545787546	101.92845113372094	28.50071859958116	
1.5796023629261475E12	1.0	11.300430115761126	88.49220691213011	1741.3919413919414	101.9311594730935	28.50071859958116	
1.5796023629456787E12	1.0	11.305535347347195	88.45224655678483	1743.5897435897434	101.92574279687078	28.50071859958116	
1.57960236296521E12	1.0	11.3208510421054	88.3325817361894	1739.9267399267399	101.92845113372094	28.50071859958116	
1.5796023629847412E12	1.0	11.331061505277534	88.25298490651048	1716.4835164835163	101.9311594730935	28.50071859958116	
1.5796023630042725E12	1.0	11.34127196844967	88.17353139770425	1743.5897435897434	101.93386781498846	28.50071859958116	
1.5796023630238037E12	1.0	11.356587663207872	88.0546190155091	1774.3589743589741	101.92845113372094	28.50071859958116	
1.579602363043335E12	1.0	11.366798126380006	87.97552211991916	1801.4652014652013	101.92845113372094	28.50071859958116	
1.5796023630628662E12	1.0	11.38211382113821	87.85714285714286	1814.6520146520145	101.92845113372094	28.50071859958116	
1.5796023630823975E12	1.0	11.397429515896414	87.73908174692049	1812.4542124542124	101.9311594730935	28.50071859958116	
1.5796023631019287E12	1.0	11.412745210654618	87.62133750838738	1812.4542124542124	101.92574279687078	28.50071859958116	
1.57960236312146E12	1.0	11.422955673826753	87.54301675977653	1814.6520146520145	101.92574279687078	28.50071859958116	
1.5796023631409912E12	1.0	11.438271368584957	87.42579781298818	1824.1758241758241	101.92574279687078	28.50071859958116	
1.5796023631605225E12	1.0	11.453587063343162	87.30889235569423	1832.234432234432	101.92574279687078	28.50071859958116	
1.5796023631800537E12	1.0	11.463797526515297	87.2311289245157	1822.7106227106226	101.92845113372094	28.50071859958116	
1.579602363199585E12	1.0	11.4791132212735	87.11474316210807	1831.5018315018315	101.92303446254303	28.50071859958116	
1.5796023632191162E12	1.0	11.494428916031703	86.99866755496336	1852.0146520146518	101.92574279687078	28.50071859958116	
1.5796023632386475E12	1.0	11.504639379203839	86.92145551364544	1868.8644688644688	101.92845113372094	28.50071859958116	
1.5796023632581787E12	1.0	11.514849842375973	86.84438040345822	1873.9926739926739	101.92032613073766	28.50071859958116	
1.57960236327771E12	1.0	11.530165537134177	86.72902368828869	1876.923076923077	101.93386781498846	28.50071859958116	
1.5796023632972412E12	1.0	11.540376000306313	86.6522893165229	1881.3186813186812	101.92845113372094	28.50071859958116	
1.5796023633167725E12	1.0	11.550586463478448	86.57569060773481	1888.6446886446886	101.92845113372094	28.50071859958116	
1.5796023633363037E12	1.0	11.57100738982272	86.42289874255461	1765.5677655677655	101.92845113372094	28.50071859958116	
1.579602363355835E12	1.0	11.57100738982272	86.42289874255461	1717.216117216117	101.92303446254303	28.50071859958116	
1.5796023633753662E12	1.0	11.581217852994856	86.34670487106018	1696.7032967032967	101.92845113372094	28.50071859958116	
1.5796023633948975E12	1.0	11.591428316166992	86.2706452323277	1695.2380952380952	101.92574279687078	28.50071859958116	
1.5796023634144287E12	1.0	11.601638779339128	86.1947194719472	1677.6556776556774	101.92845113372094	28.50071859958116	
1.57960236343396E12	1.0	11.606744010925194	86.15680668572686	1679.8534798534797	101.9311594730935	28.50071859958116	
1.5796023634534912E12	1.0	11.61695447409733	86.0810810810811	1685.7142857142856	101.92845113372094	28.50071859958116	
1.5796023634730225E12	1.0	11.622059705683398	86.04326817482979	1678.3882783882782	101.92845113372094	28.50071859958116	
1.5796023634925537E12	1.0	11.632270168855532	85.96774193548389	1671.7948717948716	101.92303446254303	28.50071859958116	
1.579602363512085E12	1.0	11.637375400441602	85.93002851502523	1660.8058608058607	101.92845113372094	28.50071859958116	
1.5796023635316162E12	1.0	11.642480632027668	85.89234816926114	1651.2820512820513	101.92574279687078	28.50071859958116	
1.5796023635511475E12	1.0	11.647585863613736	85.85470085470087	1660.8058608058607	101.92845113372094	28.50071859958116	
1.5796023635706787E12	1.0	11.647585863613736	85.85470085470087	1670.3296703296703	101.9311594730935	28.50071859958116	
1.57960236359021E12	1.0	11.657796326785872	85.77950514560982	1670.3296703296703	101.92845113372094	28.50071859958116	
1.5796023636097412E12	1.0	11.66290155837194	85.74195666447801	1677.6556776556774	101.9311594730935	28.50071859958116	
1.5796023636292725E12	1.0	11.668006789958008	85.70444104134764	1684.249084249084	101.92574279687078	28.50071859958116	
1.5796023636488037E12	1.0	11.668006789958008	85.70444104134764	1684.9816849816848	101.92845113372094	28.50071859958116	
1.579602363668335E12	1.0	11.673112021544076	85.66695823310738	1684.249084249084	101.92574279687078	28.50071859958116	
1.5796023636878662E12	1.0	11.673112021544076	85.66695823310738	1684.9816849816848	101.92574279687078	28.50071859958116	
1.5796023637073975E12	1.0	11.673112021544076	85.66695823310738	1687.179487179487	101.93386781498846	28.50071859958116	
1.5796023637269287E12	1.0	11.678217253130144	85.62950819672132	1687.9120879120878	101.9311594730935	28.50071859958116	
1.57960236374646E12	1.0	11.678217253130144	85.62950819672132	1691.5750915750914	101.92845113372094	28.50071859958116	
1.5796023637659912E12	1.0	11.678217253130144	85.62950819672132	1691.5750915750914	101.92845113372094	28.50071859958116	
1.5796023637855225E12	1.0	11.683322484716212	85.59209088922876	1692.3076923076922	101.92303446254303	28.50071859958116	
1.5796023638050537E12	1.0	11.683322484716212	85.59209088922876	1696.7032967032967	101.92574279687078	28.50071859958116	
1.579602363824585E12	1.0	11.68842771630228	85.55470626774405	1700.3663003663003	101.92032613073766	28.50071859958116	
1.5796023638441162E12	1.0	11.68842771630228	85.55470626774405	1699.6336996336995	101.92446426481654	28.525351847481215	
1.5796023638636475E12	1.0	11.693532947888347	85.51735428945646	1704.7619047619046	101.92717270500201	28.525351847481215	
1.5796023638831787E12	1.0	11.68842771630228	85.55470626774405	1709.8901098901097	101.93258959294074	28.525351847481215	
1.57960236390271E12	1.0	11.68842771630228	85.55470626774405	1708.4249084249084	101.92446426481654	28.525351847481215	
1.5796023639222412E12	1.0	11.693532947888347	85.51735428945646	1704.0293040293038	101.92988114771006	28.525351847481215	
1.5796023639417725E12	1.0	11.693532947888347	85.51735428945646	1715.018315018315	101.93258959294074	28.525351847481215	
1.5796023639613037E12	1.0	11.693532947888347	85.51735428945646	1706.9597069597069	101.93258959294074	28.525351847481215	
1.579602363980835E12	1.0	11.698638179474415	85.48003491162994	1705.4945054945053	101.93258959294074	28.525351847481215	
1.5796023640003662E12	1.0	11.698638179474415	85.48003491162994	1715.018315018315	101.93529804069401	28.525351847481215	
1.5796023640198975E12	1.0	11.703743411060483	85.44274809160306	1712.8205128205127	101.93258959294074	28.525351847481215	
1.5796023640394287E12	1.0	11.708848642646549	85.40549378678877	1709.1575091575091	101.92988114771006	28.525351847481215	
1.57960236405896E12	1.0	11.708848642646549	85.40549378678877	1703.296703296703	101.92717270500201	28.525351847481215	
1.5796023640784912E12	1.0	11.713953874232619	85.36827195467423	1700.3663003663003	101.92717270500201	28.525351847481215	
1.5796023640980225E12	1.0	11.713953874232619	85.36827195467423	1703.296703296703	101.92988114771006	28.525351847481215	
1.5796023641175537E12	1.0	11.719059105818685	85.33108255282075	1704.7619047619046	101.92717270500201	28.525351847481215	
1.579602364137085E12	1.0	11.724164337404753	85.2939255388635	1705.4945054945053	101.92175582715366	28.525351847481215	
1.5796023641566162E12	1.0	11.729269568990823	85.25680087051144	1709.1575091575091	101.92717270500201	28.525351847481215	
1.5796023641761475E12	1.0	11.729269568990823	85.25680087051144	1708.4249084249084	101.93529804069401	28.525351847481215	
1.5796023641956787E12	1.0	11.739480032162957	85.1826484018265	1708.4249084249084	101.92717270500201	28.525351847481215	
1.57960236421521E12	1.0	11.739480032162957	85.1826484018265	1712.087912087912	101.92988114771006	28.525351847481215	
1.5796023642347412E12	1.0	11.739480032162957	85.1826484018265	1713.5531135531135	101.92988114771006	28.525351847481215	
1.5796023642542725E12	1.0	11.744585263749027	85.14562051727886	1715.018315018315	101.92717270500201	28.525351847481215	
1.5796023642738037E12	1.0	11.749690495335095	85.10862480990659	1717.9487179487178	101.92446426481654	28.525351847481215	
1.579602364293335E12	1.0	11.759900958507231	85.0347297590623	1716.4835164835163	101.92175582715366	28.525351847481215	
1.5796023643128662E12	1.0	11.754795726921163	85.07166123778502	1719.4139194139193	101.92717270500201	28.525351847481215	
1.5796023643323975E12	1.0	11.759900958507231	85.0347297590623	1720.8791208791208	101.92446426481654	28.525351847481215	
1.5796023643519287E12	1.0	11.759900958507231	85.0347297590623	1723.0769230769229	101.92175582715366	28.525351847481215	
1.57960236437146E12	1.0	11.7650061900933	84.9978303319592	1723.8095238095236	101.92446426481654	28.525351847481215	
1.5796023643909912E12	1.0	11.7650061900933	84.9978303319592	1726.007326007326	101.92717270500201	28.525351847481215	
1.5796023644105225E12	1.0	11.770111421679369	84.96096291476901	1727.4725274725274	101.93258959294074	28.525351847481215	
1.5796023644300537E12	1.0	11.775216653265435	84.92412746585735	1726.007326007326	101.92717270500201	28.525351847481215	
1.579602364449585E12	1.0	11.775216653265435	84.92412746585735	1728.2051282051282	101.92717270500201	28.525351847481215	
1.5796023644691162E12	1.0	11.780321884851505	84.88732394366195	1730.4029304029302	101.92717270500201	28.525351847481215	
1.5796023644886475E12	1.0	11.780321884851505	84.88732394366195	1731.8681318681317	101.92717270500201	28.525351847481215	
1.5796023645081787E12	1.0	11.775216653265435	84.92412746585735	1732.6007326007325	101.92717270500201	28.525351847481215	
1.57960236452771E12	1.0	11.775216653265435	84.92412746585735	1732.6007326007325	101.92175582715366	28.525351847481215	
1.5796023645472412E12	1.0	11.785427116437571	84.85055230669265	1732.6007326007325	101.92175582715366	28.525351847481215	
1.5796023645667725E12	1.0	11.775216653265435	84.92412746585735	1736.9963369963368	101.92717270500201	28.525351847481215	
1.5796023645863037E12	1.0	11.780321884851505	84.88732394366195	1735.5311355311353	101.92717270500201	28.525351847481215	
1.579602364605835E12	1.0	11.775216653265435	84.92412746585735	1734.7985347985348	101.93258959294074	28.525351847481215	
1.5796023646253662E12	1.0	11.775216653265435	84.92412746585735	1734.7985347985348	101.92717270500201	28.525351847481215	
1.5796023646448975E12	1.0	11.775216653265435	84.92412746585735	1734.065934065934	101.92175582715366	28.525351847481215	
1.5796023646644287E12	1.0	11.770111421679369	84.96096291476901	1733.3333333333333	101.92717270500201	28.525351847481215	
1.57960236468396E12	1.0	11.770111421679369	84.96096291476901	1730.4029304029302	101.92717270500201	28.525351847481215	
1.5796023647034912E12	1.0	11.785427116437571	84.85055230669265	1728.2051282051282	101.92175582715366	28.525351847481215	
1.5796023647230225E12	1.0	11.770111421679369	84.96096291476901	1734.065934065934	101.92988114771006	28.525351847481215	
1.5796023647425537E12	1.0	11.754795726921163	85.07166123778502	1729.6703296703295	101.92175582715366	28.525351847481215	
1.579602364762085E12	1.0	11.759900958507231	85.0347297590623	1726.7399267399267	101.92446426481654	28.525351847481215	
1.5796023647816162E12	1.0	11.759900958507231	85.0347297590623	1726.7399267399267	101.92175582715366	28.525351847481215	
1.5796023648011475E12	1.0	11.749690495335095	85.10862480990659	1726.007326007326	101.91904739201338	28.525351847481215	
1.5796023648206787E12	1.0	11.749690495335095	85.10862480990659	1721.6117216117216	101.92717270500201	28.525351847481215	
1.57960236484021E12	1.0	11.744585263749027	85.14562051727886	1720.14652014652	101.93131101558943	28.549985102657228	
1.5796023648597412E12	1.0	11.739480032162957	85.1826484018265	1720.8791208791208	101.93672812029133	28.549985102657228	
1.5796023648792725E12	1.0	11.739480032162957	85.1826484018265	1718.6813186813185	101.92860246702264	28.549985102657228	
1.5796023648988037E12	1.0	11.729269568990823	85.25680087051144	1717.9487179487178	101.92860246702264	28.549985102657228	
1.579602364918335E12	1.0	11.724164337404753	85.2939255388635	1713.5531135531135	101.93131101558943	28.549985102657228	
1.5796023649378662E12	1.0	11.719059105818685	85.33108255282075	1714.2857142857142	101.92589392097867	28.549985102657228	
1.5796023649573975E12	1.0	11.713953874232619	85.36827195467423	1711.3553113553112	101.92589392097867	28.549985102657228	
1.5796023649769287E12	1.0	11.703743411060483	85.44274809160306	1708.4249084249084	101.92589392097867	28.549985102657228	
1.57960236499646E12	1.0	11.703743411060483	85.44274809160306	1706.227106227106	101.92589392097867	28.549985102657228	
1.5796023650159912E12	1.0	11.698638179474415	85.48003491162994	1704.7619047619046	101.92860246702264	28.549985102657228	
1.5796023650355225E12	1.0	11.68842771630228	85.55470626774405	1701.098901098901	101.92318537745747	28.549985102657228	
1.5796023650550537E12	1.0	11.698638179474415	85.48003491162994	1695.970695970696	101.93131101558943	28.549985102657228	
1.579602365074585E12	1.0	11.678217253130144	85.62950819672132	1696.7032967032967	101.92318537745747	28.549985102657228	
1.5796023650941162E12	1.0	11.668006789958008	85.70444104134764	1693.040293040293	101.92589392097867	28.549985102657228	
1.5796023651136475E12	1.0	11.66290155837194	85.74195666447801	1687.179487179487	101.92589392097867	28.549985102657228	
1.5796023651331787E12	1.0	11.66290155837194	85.74195666447801	1687.179487179487	101.92047683645907	28.549985102657228	
1.57960236515271E12	1.0	11.652691095199804	85.81708652792992	1687.179487179487	101.92860246702264	28.549985102657228	
1.5796023651722412E12	1.0	11.647585863613736	85.85470085470087	1683.5164835164835	101.92047683645907	28.549985102657228	
1.5796023651917725E12	1.0	11.642480632027668	85.89234816926114	1678.3882783882782	101.93131101558943	28.549985102657228	
1.5796023652113037E12	1.0	11.627164937269466	86.00548847420418	1678.3882783882782	101.92589392097867	28.549985102657228	
1.579602365230835E12	1.0	11.627164937269466	86.00548847420418	1671.7948717948716	101.92318537745747	28.549985102657228	
1.5796023652503662E12	1.0	11.622059705683398	86.04326817482979	1668.8644688644688	101.92047683645907	28.549985102657228	
1.5796023652698975E12	1.0	11.61695447409733	86.0810810810811	1670.3296703296703	101.92860246702264	28.549985102657228	
1.5796023652894287E12	1.0	11.61695447409733	86.0810810810811	1668.131868131868	101.92860246702264	28.549985102657228	
1.57960236530896E12	1.0	11.606744010925194	86.15680668572686	1666.6666666666665	101.92318537745747	28.549985102657228	
1.5796023653284912E12	1.0	11.601638779339128	86.1947194719472	1662.2710622710622	101.92589392097867	28.549985102657228	
1.5796023653480225E12	1.0	11.59653354775306	86.2326656394453	1662.2710622710622	101.92860246702264	28.549985102657228	
1.5796023653675537E12	1.0	11.591428316166992	86.2706452323277	1659.3406593406592	101.92589392097867	28.549985102657228	
1.579602365387085E12	1.0	11.586323084580924	86.3086582947786	1657.8754578754579	101.92318537745747	28.549985102657228	
1.5796023654066162E12	1.0	11.581217852994856	86.34670487106018	1653.4798534798533	101.92047683645907	28.549985102657228	
1.5796023654261475E12	1.0	11.581217852994856	86.34670487106018	1654.212454212454	101.92047683645907	28.549985102657228	
1.5796023654456787E12	1.0	11.576112621408788	86.38478500551268	1654.212454212454	101.92589392097867	28.549985102657228	
1.57960236546521E12	1.0	11.576112621408788	86.38478500551268	1650.5494505494505	101.92589392097867	28.549985102657228	
1.5796023654847412E12	1.0	11.57100738982272	86.42289874255461	1649.084249084249	101.92047683645907	28.549985102657228	
1.5796023655042725E12	1.0	11.576112621408788	86.38478500551268	1647.6190476190475	101.92589392097867	28.549985102657228	
1.5796023655238037E12	1.0	11.57100738982272	86.42289874255461	1646.153846153846	101.92047683645907	28.549985102657228	
1.579602365543335E12	1.0	11.565902158236652	86.46104612668286	1646.153846153846	101.91776829798349	28.549985102657228	
1.5796023655628662E12	1.0	11.565902158236652	86.46104612668286	1643.2234432234432	101.92047683645907	28.549985102657228	
1.5796023655823975E12	1.0	11.565902158236652	86.46104612668286	1641.7582417582416	101.92589392097867	28.549985102657228	
1.5796023656019287E12	1.0	11.565902158236652	86.46104612668286	1641.0256410256409	101.92318537745747	28.549985102657228	
1.57960236562146E12	1.0	11.565902158236652	86.46104612668286	1640.2930402930401	101.92860246702264	28.549985102657228	
1.5796023656409912E12	1.0	11.57100738982272	86.42289874255461	1639.5604395604394	101.92589392097867	28.549985102657228	
1.5796023656605225E12	1.0	11.576112621408788	86.38478500551268	1643.2234432234432	101.92318537745747	28.549985102657228	
1.5796023656800537E12	1.0	11.586323084580924	86.3086582947786	1675.4578754578754	101.92318537745747	28.549985102657228	
1.579602365699585E12	1.0	11.581217852994856	86.34670487106018	1676.923076923077	101.92589392097867	28.549985102657228	
1.5796023657191162E12	1.0	11.581217852994856	86.34670487106018	1671.0622710622708	101.91776829798349	28.549985102657228	
1.5796023657386475E12	1.0	11.586323084580924	86.3086582947786	1681.3186813186812	101.92860246702264	28.549985102657228	
1.5796023657581787E12	1.0	11.591428316166992	86.2706452323277	1684.249084249084	101.92318537745747	28.549985102657228	
1.57960236577771E12	1.0	11.591428316166992	86.2706452323277	1638.095238095238	101.92589392097867	28.549985102657228	
1.5796023657972412E12	1.0	11.591428316166992	86.2706452323277	1618.3150183150183	101.92047683645907	28.549985102657228	
1.5796023658167725E12	1.0	11.601638779339128	86.1947194719472	1644.6886446886447	101.92047683645907	28.549985102657228	
1.5796023658363037E12	1.0	11.622059705683398	86.04326817482979	1665.201465201465	101.92295959538572	28.564765059255297	
1.579602365855835E12	1.0	11.627164937269466	86.00548847420418	1669.5970695970695	101.92566820141312	28.564765059255297	
1.5796023658753662E12	1.0	11.627164937269466	86.00548847420418	1666.6666666666665	101.92566820141312	28.564765059255297	
1.5796023658948975E12	1.0	11.622059705683398	86.04326817482979	1648.3516483516482	101.93108542103663	28.564765059255297	
1.5796023659144287E12	1.0	11.632270168855532	85.96774193548389	1656.4102564102564	101.93108542103663	28.564765059255297	
1.57960236593396E12	1.0	11.637375400441602	85.93002851502523	1661.5384615384614	101.92295959538572	28.564765059255297	
1.5796023659534912E12	1.0	11.642480632027668	85.89234816926114	1662.2710622710622	101.92295959538572	28.564765059255297	
1.5796023659730225E12	1.0	11.647585863613736	85.85470085470087	1666.6666666666665	101.91754239089964	28.564765059255297	
1.5796023659925537E12	1.0	11.652691095199804	85.81708652792992	1668.8644688644688	101.91754239089964	28.564765059255297	
1.579602366012085E12	1.0	11.657796326785872	85.77950514560982	1676.923076923077	101.92025099188125	28.564765059255297	
1.5796023660316162E12	1.0	11.652691095199804	85.81708652792992	1682.051282051282	101.92295959538572	28.564765059255297	
1.5796023660511475E12	1.0	11.657796326785872	85.77950514560982	1682.7838827838827	101.92295959538572	28.564765059255297	
1.5796023660706787E12	1.0	11.66290155837194	85.74195666447801	1690.10989010989	101.92837680996342	28.564765059255297	
1.57960236609021E12	1.0	11.66290155837194	85.74195666447801	1685.7142857142856	101.91754239089964	28.564765059255297	
1.5796023661097412E12	1.0	11.668006789958008	85.70444104134764	1686.4468864468863	101.92566820141312	28.564765059255297	
1.5796023661292725E12	1.0	11.673112021544076	85.66695823310738	1686.4468864468863	101.92295959538572	28.564765059255297	
1.5796023661488037E12	1.0	11.673112021544076	85.66695823310738	1688.6446886446886	101.92025099188125	28.564765059255297	
1.579602366168335E12	1.0	11.678217253130144	85.62950819672132	1695.2380952380952	101.92566820141312	28.564765059255297	
1.5796023661878662E12	1.0	11.678217253130144	85.62950819672132	1728.937728937729	101.92295959538572	28.564765059255297	
1.5796023662073975E12	1.0	11.683322484716212	85.59209088922876	1736.263736263736	101.92025099188125	28.564765059255297	
1.5796023662269287E12	1.0	11.68842771630228	85.55470626774405	1842.4908424908424	101.92295959538572	28.564765059255297	
1.57960236624646E12	1.0	11.68842771630228	85.55470626774405	1947.9853479853477	101.92025099188125	28.564765059255297	
1.5796023662659912E12	1.0	11.68842771630228	85.55470626774405	1936.263736263736	101.92566820141312	28.564765059255297	
1.5796023662855225E12	1.0	11.693532947888347	85.51735428945646	1889.3772893772893	101.92566820141312	28.564765059255297	
1.5796023663050537E12	1.0	11.68842771630228	85.55470626774405	1822.7106227106226	101.92295959538572	28.564765059255297	
1.579602366324585E12	1.0	11.683322484716212	85.59209088922876	1745.7875457875457	101.92566820141312	28.564765059255297	
1.5796023663441162E12	1.0	11.683322484716212	85.59209088922876	1701.8315018315018	101.92295959538572	28.564765059255297	
1.5796023663636475E12	1.0	11.68842771630228	85.55470626774405	1699.6336996336995	101.92025099188125	28.564765059255297	
1.5796023663831787E12	1.0	11.68842771630228	85.55470626774405	1700.3663003663003	101.91754239089964	28.564765059255297	
1.57960236640271E12	1.0	11.683322484716212	85.59209088922876	1704.7619047619046	101.92295959538572	28.564765059255297	
1.5796023664222412E12	1.0	11.68842771630228	85.55470626774405	1692.3076923076922	101.92025099188125	28.564765059255297	
1.5796023664417725E12	1.0	11.693532947888347	85.51735428945646	1638.095238095238	101.92295959538572	28.564765059255297	
1.5796023664613037E12	1.0	11.698638179474415	85.48003491162994	1596.3369963369962	101.92566820141312	28.564765059255297	
1.579602366480835E12	1.0	11.683322484716212	85.59209088922876	1743.5897435897434	101.92295959538572	28.564765059255297	
1.5796023665003662E12	1.0	11.678217253130144	85.62950819672132	1856.4102564102564	101.91483379244099	28.564765059255297	
1.5796023665198975E12	1.0	11.683322484716212	85.59209088922876	1818.3150183150183	101.92025099188125	28.564765059255297	
1.5796023665394287E12	1.0	11.673112021544076	85.66695823310738	1752.3809523809523	101.92566820141312	28.564765059255297	
1.57960236655896E12	1.0	11.668006789958008	85.70444104134764	1715.018315018315	101.91483379244099	28.564765059255297	
1.5796023665784912E12	1.0	11.66290155837194	85.74195666447801	1700.3663003663003	101.92025099188125	28.564765059255297	
1.5796023665980225E12	1.0	11.66290155837194	85.74195666447801	1697.4358974358972	101.92295959538572	28.564765059255297	
