77158071,1,1,0,979609,1
77158156,0,1,0,964453,1
77158224,2,1,0,942187,1
77158271,3,1,0,995312,1
77158320,4,1,0,995312,1
77158354,5,1,0,992656,1
77158404,6,1,0,991328,1
77158447,7,1,0,987265,1
77158487,8,1,0,777656,1
77159311,0,2,964453,1928906,1
77159314,2,2,942187,1884374,1
77159316,3,2,995312,1990624,1
77159320,4,2,995312,1990624,1
77159323,5,2,992656,1985312,1
77159327,6,2,991328,1982656,1
77159332,7,2,987265,1974530,1
77159337,8,2,777656,1555312,1
77159342,1,2,979609,1959218,1
77160304,0,3,1928906,2893359,1
77160307,1,3,1959218,2938827,1
77160309,2,3,1884375,2826562,1
77160312,3,3,1990625,2985937,1
77160315,4,3,1990625,2985937,1
77160317,5,3,1985312,2977968,1
77160320,6,3,1982656,2973984,1
77160323,7,3,1974531,2961796,1
77160326,8,3,1555312,2332968,1
77161029,0,4,2893359,3857812,1
77161036,1,4,2938828,3918437,1
77161038,2,4,2826562,3768749,1
77161041,3,4,2985937,3981249,1
77161043,4,4,2985937,3981249,1
77161047,5,4,2977968,3970624,1
77161052,6,4,2973984,3965312,1
77161055,7,4,2961796,3949061,1
77161058,8,4,2332968,3110624,1
77162024,0,5,3857812,4822265,1
77162026,2,5,3768750,4710937,1
77162027,3,5,3981250,4976562,1
77162029,4,5,3981250,4976562,1
77162035,5,5,3970625,4963281,1
77162037,6,5,3965312,4956640,1
77162039,7,5,3949062,4936327,1
77162040,8,5,3110625,3888281,1
77162042,1,5,3918437,4898046,1
77163027,0,6,4822265,5786718,1
77163029,1,6,4898046,5877655,1
77163030,2,6,4710937,5653124,1
77163033,3,6,4976562,5971874,1
77163035,4,6,4976562,5971874,1
77163037,5,6,4963281,5955937,1
77163040,6,6,4956640,5947968,1
77163041,7,6,4936328,5923593,1
77163047,8,6,3888281,4665937,1
77163307,8,7,4665937,5443593,1
77164029,4,7,5971875,6967187,1
77164031,5,7,5955937,6948593,1
77164032,6,7,5947968,6939296,1
77164037,7,7,5923593,6910858,1
77164040,0,7,5786718,6751171,1
77164042,1,7,5877656,6857265,1
77164048,2,7,5653125,6595312,1
77164050,3,7,5971875,6967187,1
77164317,8,8,5443593,6221249,1
77164385,0,8,6751171,7715624,1
77164489,8,9,6221250,6998906,1
77165028,2,8,6595312,7537499,1
77165031,3,8,6967187,7962499,1
77165034,4,8,6967187,7962499,1
77165036,5,8,6948593,7941249,1
77165038,6,8,6939296,7930624,1
77165040,7,8,6910859,7898124,1
77165044,1,8,6857265,7836874,1
77165392,0,9,7715625,8680078,1
77165492,8,10,6998906,7776562,1
77166023,1,9,7836875,8816484,1
77166025,2,9,7537500,8479687,1
77166026,3,9,7962500,8957812,1
77166028,4,9,7962500,8957812,1
77166030,5,9,7941250,8933906,1
77166031,6,9,7930625,8921953,1
77166033,7,9,7898125,8885390,1
77166390,0,10,8680078,9644531,1
77166489,8,11,7776562,8554218,1
77166940,8,12,8554218,9331874,1
77167023,1,10,8816484,9796093,1
77167025,2,10,8479687,9421874,1
77167028,3,10,8957812,9953124,1
77167030,4,10,8957812,9953124,1
77167031,5,10,8933906,9926562,1
77167033,6,10,8921953,9913281,1
77167034,7,10,8885390,9872655,1
77167393,0,11,9644531,10608984,1
77167881,5,11,9926562,10919218,1
77167966,8,13,9331875,10109531,1
77168026,2,11,9421875,10364062,1
77168028,3,11,9953125,10948437,1
77168030,4,11,9953125,10948437,1
77168033,6,11,9913281,10904609,1
77168035,7,11,9872656,10859921,1
77168039,1,11,9796093,10775702,1
77168389,0,12,10608984,11573437,1
77168867,5,12,10919218,11911874,1
77168992,8,14,10109531,10887187,1
77169022,2,12,10364062,11306249,1
77169024,3,12,10948437,11943749,1
77169026,4,12,10948437,11943749,1
77169029,6,12,10904609,11895937,1
77169031,7,12,10859921,11847186,1
77169038,1,12,10775703,11755312,1
77169279,8,15,10887187,11664843,1
77169403,0,13,11573437,12537890,1
77169876,5,13,11911875,12904531,1
77170026,1,13,11755312,12734921,1
77170030,3,13,11943750,12939062,1
77170035,4,13,11943750,12939062,1
77170039,6,13,11895937,12887265,1
77170040,7,13,11847187,12834452,1
77170042,2,13,11306250,12248437,1
77170242,8,16,11664843,12442499,1
77170397,0,14,12537890,13502343,1
77170722,7,14,12834453,13821718,1
77170724,8,17,12442500,13220156,1
77170741,2,14,12248437,13190624,1
77170873,5,14,12904531,13897187,1
77171030,1,14,12734921,13714530,1
77171035,3,14,12939062,13934374,1
77171038,4,14,12939062,13934374,1
77171041,6,14,12887265,13878593,1
77171393,0,15,13502343,14466796,1
77171733,7,15,13821718,14808983,1
77171741,8,18,13220156,13997812,1
77171759,2,15,13190625,14132812,1
77171805,8,19,14685468,15501327,0
77171876,8,20,15501328,16317187,0
77171910,5,15,13897187,14889843,1
77172031,1,15,13714531,14694140,1
77172035,3,15,13934375,14929687,1
77172039,4,15,13934375,14929687,1
77172041,6,15,13878593,14869921,1
77172392,0,16,14684765,15663749,0
77172721,7,16,14850000,15840000,0
77172746,2,16,14448046,15411249,0
77172896,5,16,14859375,15850000,0
77173035,1,16,14929687,15924999,0
77173039,3,16,14929687,15924999,0
77173041,4,16,14929687,15924999,0
77173044,6,16,14889843,15882499,0
77173721,7,17,15840000,16830000,0
77173760,5,17,15850000,16840625,0
77174034,0,17,15663750,16642734,0
77174037,2,17,15411250,16374453,0
77174040,3,17,15925000,16920312,0
77174041,4,17,15925000,16920312,0
77174044,6,17,15882500,16875156,0
77174049,1,17,15925000,16920312,0
77174114,8,21,16317187,17133046,0
77174200,8,22,17133046,17948905,0
77174722,7,18,16830000,17820000,0
77174779,5,18,16840625,17831250,0
77175032,0,18,16642734,17621718,0
77175034,1,18,16920312,17915624,0
77175039,2,18,16374453,17337656,0
77175041,3,18,16920312,17915624,0
77175042,4,18,16920312,17915624,0
77175045,6,18,16875156,17867812,0
77175201,8,23,17948906,18764765,0
77175721,7,19,17820000,18810000,0
77175756,5,19,17831250,18821875,0
77176029,0,19,17621718,18600702,0
77176031,1,19,17915625,18910937,0
77176033,2,19,17337656,18300859,0
77176035,3,19,17915625,18910937,0
77176037,4,19,17915625,18910937,0
77176041,6,19,17867812,18860468,0
77176219,8,24,18764765,19580624,0
77176762,5,20,18821875,19812500,0
77176767,7,20,18810000,19800000,0
77177028,4,20,18910937,19906249,0
77177044,6,20,18860468,19853124,0
77177054,0,20,18600703,19579687,0
77177058,1,20,18910937,19906249,0
77177062,2,20,18300859,19264062,0
77177065,3,20,18910937,19906249,0
77177198,8,25,18663750,19441406,1
77177723,7,21,19745312,20732577,1
77177754,5,21,19853125,20845781,1
77177819,8,26,19441406,20219062,1
77178033,0,21,19579687,20558671,0
77178035,1,21,19592187,20571796,1
77178037,2,21,19264062,20227265,0
77178040,3,21,19906250,20901562,1
77178041,4,21,19906250,20901562,1
