436325485,0,6912,false,0
436325590,0,7034,false,0
436325695,0,7138,false,0
436325802,0,7249,false,0
436325911,0,7357,false,0
436326019,0,7457,false,0
436326125,0,7559,false,0
436326232,0,7679,false,0
436326339,0,7788,false,0
436326452,0,7897,false,0
436326558,0,8003,false,0
436326664,0,8076,false,0
436326773,0,8200,false,0
436326878,0,8321,false,0
436326984,0,8424,false,0
436327090,0,8536,false,0
436327199,23,8643,true,0
436327304,134,8754,true,0
436327412,203,8856,true,0
436327520,314,8967,true,0
436327630,409,9067,true,0
436327736,508,9176,true,0
436327841,579,9291,true,0
436327945,676,9388,true,0
436328051,790,9502,true,0
436328158,890,9602,true,0
436328265,999,9711,true,0
436328375,1110,9822,true,0
436328482,1216,9928,true,0
436328587,1310,10022,true,0
436328694,1426,10138,true,0
436328803,1539,10229,true,0
436328909,1641,10353,true,0
436329018,1751,10463,true,0
436329127,1848,10570,true,0
436329240,1943,10681,true,0
436329352,2065,10783,true,0
436329467,2173,10901,true,0
436329581,2291,11018,true,0
436329691,2398,11136,true,0
436329798,2508,11246,true,0
436329916,2621,11352,true,0
436330040,2742,11451,true,0
436330158,2763,11592,false,0
436330267,2763,11716,false,0
436330378,2763,11810,false,0
436330499,2763,11925,false,0
436330604,2763,12045,false,0
436330712,2763,12156,false,0
436330823,2763,12264,false,0
436330929,2763,12377,false,0
436331034,2763,12481,false,0
436331148,2780,12578,true,0
436331255,2898,12696,true,0
436331363,3010,12807,true,0
436331473,3119,12908,true,0
436331580,3215,13022,true,0
436331686,3329,13136,true,0
436331799,3428,13235,true,0
436331907,3542,13339,true,0
436332019,3634,13451,true,0
436332128,3749,13577,true,0
436332239,3855,13683,true,0
436332344,3949,13788,true,0
436332449,0,13898,true,0
436332558,0,13994,true,0
436332665,0,14111,true,0
436332771,0,14211,true,0
436332878,0,14319,true,0
436332983,0,14405,true,0
436333089,0,14538,true,0
436333194,0,14639,true,0
436333300,0,14743,true,0
436333414,0,14846,true,0
436333518,0,14950,true,0
436333624,0,15072,true,0
436333739,0,15171,true,0
436333847,0,15283,true,0
436333956,0,15402,true,0
436334063,0,15503,true,0
436334170,0,15616,true,0
436334276,0,15721,false,30
436334384,0,15824,false,125
436334496,0,15937,false,238
436334601,0,16045,false,335
436334708,0,16133,false,448
436334815,0,16259,false,531
436334920,0,16369,false,627
436335027,0,16471,false,729
436335138,0,16580,false,838
436335244,0,16689,false,947
436335350,0,16793,false,1040
436335458,0,16896,false,1158
436335567,0,17002,false,1215
436335675,0,17118,false,1331
436335786,0,17220,false,1444
436335893,0,17334,false,1541
436336004,0,17455,false,1627
436336109,0,17554,false,1717
436336218,0,17654,false,1793
436336333,0,17776,false,1899
436336439,0,17880,false,1989
436336547,0,17980,true,0
436336656,0,18099,true,0
436336762,0,18209,true,0
436336877,0,18316,true,0
436336985,0,18424,true,0
436337090,0,18534,true,0
436337202,0,18646,true,0
436337315,0,18755,true,0
436337422,0,18867,true,0
436337531,0,18957,true,0
436337643,0,19087,true,0
436337752,0,19194,true,0
436337862,0,19305,true,0
436337968,0,19414,true,0
436338076,0,19510,true,0
436338183,0,19631,true,0
436338289,0,19727,true,0
436338395,0,19841,true,0
436338505,0,19943,true,0
436338616,0,20063,true,0
436338726,0,20171,true,0
436338832,0,20278,true,0
436338937,0,20386,true,0
436339041,0,20487,true,0
436339156,0,20584,true,0
436339264,0,20704,true,0
436339378,0,20821,false,128
436339488,0,20933,false,229
436339595,0,21040,false,316
436339700,0,21140,false,406
436339817,0,21255,false,511
436339925,0,21368,false,624
436340030,0,21477,false,713
436340141,0,21574,false,756
436340246,0,21687,false,880
436340352,0,21789,false,940
436340456,0,21883,false,1014
436340561,0,22008,false,1139
436340667,0,22109,false,1232
436340773,0,22222,false,1325
436340892,0,22324,false,1438
436340999,0,22440,false,1543
436341106,0,22547,false,1609
436341211,0,22655,false,1674
436341321,0,22765,false,1760
436341428,0,22868,false,1863
436341534,0,22978,false,1973
436341642,0,23079,false,2061
436341749,0,23173,false,2133
436341854,0,23296,false,2266
436341958,0,23401,false,2371
436342066,0,23513,false,2473
436342171,0,23614,true,0
436342276,0,23722,true,0
436342385,0,23823,true,0
436342490,0,23931,true,0
436342597,0,24045,true,0
436342702,0,24149,true,0
436342808,0,24252,true,0
436342912,0,24354,true,0
436343020,0,24458,true,0
436343135,0,24576,true,0
436343243,0,24679,true,0
436343360,0,24788,true,0
436343470,0,24908,true,0
436343575,0,25022,true,0
436343681,0,25127,true,0
436343787,0,25226,true,0
436343901,0,25338,true,0
436344017,0,25457,true,0
436344121,0,25563,true,0
436344227,0,25673,true,0
436344342,0,25774,true,0
436344449,0,25895,true,0
436344553,0,26002,false,42
436344662,0,26110,false,140
436344768,0,26202,false,232
436344874,0,26322,false,352
436344984,0,26421,false,446
436345093,0,26535,false,560
436345200,0,26650,false,664
436345304,0,26746,false,760
436345409,0,26854,false,856
436345515,0,26956,false,969
436345620,0,27063,false,1065
436345727,0,27160,false,1181
436345850,0,27274,false,1276
436345953,0,27403,false,1405
436346060,0,27504,false,1496
436346169,0,27616,false,1608
436346276,0,27717,false,1718
436346383,0,27806,false,1814
436346490,0,27920,false,1902
436346595,0,28045,false,2009
436346707,0,28147,false,2091
436346811,0,28261,false,2174
436346923,0,28370,false,2283
436347031,0,28478,false,2391
436347161,0,28580,false,2501
436347267,0,28713,false,2613
436347375,0,28823,false,2723
436347480,0,28915,false,2833
436347585,0,29030,false,2889
436347689,0,29131,false,3000
436347794,0,29232,false,3076
436347903,0,29340,false,3194
436348017,0,29457,false,3313
436348135,0,29558,false,3429
436348240,0,29685,false,3529
436348348,0,29791,false,3635
436348456,0,29900,false,3744
436348561,0,29994,false,3848
436348666,0,30111,false,3945
436348776,0,30218,false,0
436348882,0,30321,false,0
436348988,0,30437,false,0
436349094,0,30538,false,0
436349204,0,30645,false,0
436349308,0,30758,false,0
436349413,0,30856,false,0
436349518,0,30947,false,0
436349633,67,31076,true,0
436349745,175,31184,true,0
436349855,290,31299,true,0
436349962,406,31397,true,0
436350066,504,31513,true,0
436350169,614,31613,true,0
436350273,715,31724,true,0
436350379,807,31816,true,0
436350488,925,31934,true,0
436350595,1016,32025,true,0
436350698,1139,32148,true,0
436350804,1239,32248,true,0
436350911,1355,32348,true,0
436351022,1462,32471,true,0
436351128,1555,32564,true,0
436351234,1675,32665,true,0
436351338,1780,32789,true,0
436351443,1885,32894,true,0
436351555,1934,32993,false,0
436351668,1934,33100,false,0
436351773,1934,33218,false,0
436351878,1934,33307,false,0
436351984,1934,33426,false,0
436352089,1934,33538,false,0
436352200,1934,33639,false,0
436352304,1934,33748,false,0
436352408,1934,33857,false,0
436352512,1934,33957,false,0
436352619,1934,34059,false,0
436352724,1934,34170,false,0
436352829,1934,34274,false,0
436352935,1934,34358,false,0
436353039,1934,34482,false,0
436353143,1934,34584,false,0
436353247,1934,34631,false,0
436353360,1934,34787,false,0
436353467,1934,34916,false,0
436353572,1996,35013,true,0
436353676,2106,35123,true,0
436353780,2214,35231,true,0
436353887,2319,35336,true,0
436353990,2411,35439,true,0
436354096,2496,35534,true,0
436354201,2563,35646,false,0
436354307,2563,35750,false,0
436354419,2563,35862,false,0
436354523,2563,35972,false,0
436354628,2563,36068,false,0
436354742,2563,36181,false,0
436354850,2563,36289,false,0
436354958,2563,36399,false,0
436355066,2563,36507,false,0
436355170,2563,36616,false,0
436355279,2563,36724,false,0
436355386,2563,36820,false,0
436355489,2563,36937,false,0
436355593,2563,37044,false,0
436355697,2563,37143,false,0
436355811,2563,37246,false,0
436355917,2563,37367,false,0
436356022,2563,37470,false,0
436356136,2563,37582,false,0
436356242,2563,37687,false,0
436356347,2563,37796,false,0
436356453,2563,37899,false,0
436356557,2563,38005,false,0
436356661,2563,38107,false,0
436356766,2563,38217,false,0
436356882,2563,38300,false,0
436356986,2563,38430,false,0
436357092,2563,38535,false,0
436357195,2563,38641,false,0
436357299,2563,38744,false,0
436357402,2563,38851,false,0
436357506,2563,38954,false,0
436357620,2563,39049,false,0
436357723,2563,39171,false,0
436357839,2563,39264,false,0
436357948,2563,39381,false,0
436358063,2563,39510,false,0
436358175,2563,39619,false,0
436358281,2563,39727,false,0
436358390,2563,39832,false,0
436358496,2563,39944,false,0
436358604,2563,40054,false,0
436358712,2563,40152,false,0
436358816,2563,40267,false,0
436358920,2563,40362,false,0
436359023,2563,40464,false,0
436359127,2563,40577,false,0
436359236,2610,40671,true,0
436359340,2697,40789,true,0
436359446,2786,40888,true,0
436359553,2883,40985,true,0
436359657,3000,41102,true,0
436359760,3108,41210,true,0
436359866,3211,41313,true,0
436359974,3278,41390,true,0
436360078,3414,41526,true,0
436360184,3519,41631,true,0
436360288,3602,41734,false,0
436360394,3602,41832,false,0
436360501,3602,41946,false,0
436360605,3602,42049,false,0
436360721,3602,42149,false,0
436360831,3602,42274,false,0
436360948,3602,42384,false,0
436361055,3602,42500,false,0
436361159,3602,42609,false,0
436361266,3602,42711,false,0
436361370,3602,42813,false,0
436361479,3602,42923,false,0
436361585,3693,43029,true,0
436361696,3812,43136,true,0
436361799,3917,43243,true,0
436361906,0,43350,true,0
436362009,0,43456,true,0
436362112,0,43557,true,0
436362217,0,43659,true,0
436362320,0,43765,true,0
436362429,0,43855,true,0
436362542,0,43977,true,0
436362653,0,44096,true,0
436362759,0,44209,true,0
436362866,0,44311,true,0
436362970,0,44420,true,0
436363075,0,44515,true,0
436363179,0,44626,true,0
436363286,0,44733,true,0
436363389,0,44837,true,0
436363497,0,44941,true,0
436363601,0,45051,true,0
436363705,0,45149,true,0
436363808,0,45252,true,0
436363914,0,45365,true,0
436364020,0,45468,true,0
436364123,0,45570,true,0
436364228,0,45670,true,0
436364331,0,45772,true,0
436364435,0,45884,true,0
436364541,0,45978,true,0
436364646,0,46081,true,0
436364753,0,46198,true,0
436364859,0,46287,true,0
436364965,0,46412,true,0
436365070,0,46516,true,0
436365177,0,46613,true,0
436365280,0,46724,true,0
436365387,0,46833,true,0
436365496,0,46940,true,0
436365607,0,47052,true,0
436365713,0,47154,true,0
436365821,0,47266,true,0
436365928,0,47379,true,0
436366035,0,47476,true,0
436366139,0,47584,true,0
436366241,0,47692,true,0
436366346,0,47786,true,0
436366449,0,47897,true,0
436366555,0,47999,true,0
436366664,0,48099,false,67
436366771,0,48219,false,163
436366874,0,48320,false,252
436366987,0,48426,false,368
436367093,0,48536,false,478
436367197,0,48643,false,575
436367301,0,48743,false,685
436367405,0,48852,false,784
436367508,0,48957,false,878
436367613,0,49056,false,987
436367722,0,49169,false,1074
436367827,0,49272,false,1147
436367933,0,49373,false,1240
436368038,0,49480,false,1347
436368142,0,49582,false,1438
436368248,0,49696,false,1538
436368353,0,49800,true,0
436368457,0,49890,true,0
436368560,0,50003,true,0
436368673,0,50105,true,0
436368780,0,50227,true,0
436368884,0,50326,true,0
436368990,0,50421,true,0
436369094,0,50536,true,0
436369198,0,50640,true,0
436369301,0,50743,true,0
436369404,0,50855,true,0
436369508,0,50953,true,0
436369615,0,51061,true,0
436369724,0,51163,true,0
436369828,0,51272,true,0
436369933,0,51380,true,0
436370038,0,51480,true,0
436370143,0,51586,true,0
436370250,0,51694,true,0
436370358,0,51788,true,0
436370461,0,51900,true,0
436370565,0,52007,true,0
436370670,0,52115,false,0
436370773,0,52222,false,96
436370878,0,52316,false,190
436370981,0,52431,false,305
436371088,0,52496,false,413
436371202,0,52630,true,0
436371307,0,52745,true,0
436371414,0,52855,true,0
436371517,0,52967,true,0
436371621,0,53050,true,0
436371724,0,53175,true,0
436371830,0,53279,true,0
436371935,0,53378,true,0
436372040,0,53486,true,0
436372150,0,53586,true,0
436372257,0,53696,true,0
436372361,0,53812,true,0
436372465,0,53905,true,0
436372571,0,54012,false,26
436372676,0,54112,false,143
436372786,0,54229,false,233
436372891,0,54334,false,306
436372996,0,54446,false,418
436373101,0,54546,false,518
436373205,0,54656,false,628
436373312,0,54744,false,724
436373417,0,54858,false,806
436373524,0,54969,false,889
436373627,0,55072,false,981
436373734,0,55182,false,1091
436373838,0,55283,false,1183
436373941,0,55389,false,1274
436374046,0,55490,false,1356
436374149,0,55594,false,1419
436374255,0,55701,false,1526
436374366,0,55771,true,0
436374474,0,55911,true,0
436374579,0,56014,true,0
436374685,0,56132,true,0
436374792,0,56241,true,0
436374899,0,56340,true,0
436375003,0,56454,true,0
436375108,0,56552,true,0
436375211,0,56653,true,0
436375321,0,56749,true,0
436375425,0,56864,true,0
