493289860,6925,74.0646,140.1268,66.0622,false
493289963,7028,79.1318,145.1940,66.0622,false
493290066,7125,85.5648,151.6270,66.0622,false
493290172,7226,91.1432,157.2054,66.0622,false
493290275,7339,98.1030,164.1652,66.0622,false
493290377,7442,105.3742,171.4364,66.0622,false
493290480,7546,109.0594,175.1216,66.0622,false
493290582,7643,108.5635,174.6257,66.0622,false
493290685,7746,104.8486,170.9108,66.0622,false
493290789,7852,98.1942,164.2564,66.0622,false
493290893,7955,92.0694,158.1316,66.0622,false
493290995,8059,87.0014,153.0636,66.0622,false
493291098,8161,84.0720,150.1342,66.0622,false
493291201,8268,82.8188,148.8810,66.0622,false
493291303,8370,82.2523,148.3145,66.0622,false
493291405,8465,82.0024,148.0646,66.0622,false
493291508,8572,81.6462,147.7084,66.0622,false
493291610,8672,81.1156,147.1778,66.0622,false
493291713,8770,81.1130,147.1752,66.0622,false
493291816,8879,81.4481,147.5103,66.0622,false
493291918,8981,81.2400,147.3022,66.0622,false
493292021,9079,80.9539,147.0161,66.0622,false
493292126,9193,81.0436,147.1058,66.0622,false
493292232,9296,81.2423,147.3045,66.0622,false
493292336,9399,80.7330,146.7952,66.0622,false
493292441,9490,77.0716,143.1338,66.0622,false
493292548,9611,65.6204,131.6826,66.0622,false
493292650,9713,54.2466,120.3088,66.0622,false
493292752,9814,37.2056,103.2678,66.0622,false
493292855,9923,21.7520,87.8142,66.0622,false
493292958,10019,6.3575,72.4196,66.0622,false
493293060,10127,-7.7088,58.3533,66.0622,false
493293163,10227,80.0000,44.8871,-35.1129,true
493293265,10327,80.0000,27.6336,-52.3664,true
493293368,10429,79.9773,14.0052,-65.9721,true
493293471,10539,80.0000,5.2804,-74.7196,true
493293574,10637,80.0000,2.6669,-77.3331,true
493293678,10739,80.0000,4.9799,-75.0201,true
493293782,10849,80.0000,17.7408,-62.2592,true
493293884,10943,76.9684,31.3283,-45.6401,true
493293987,11053,79.9971,52.9578,-27.0393,false
493294090,11154,98.1079,71.0686,-27.0393,false
493294192,11261,116.3234,89.2841,-27.0393,false
493294295,11356,132.2700,105.2307,-27.0393,false
493294398,11459,144.1865,117.1472,-27.0393,false
493294501,11565,154.6704,127.6311,-27.0393,false
493294608,11673,161.1986,134.1593,-27.0393,false
493294711,11777,164.8942,137.8549,-27.0393,false
493294813,11881,163.2883,136.2490,-27.0393,false
493294916,11979,153.9298,126.8905,-27.0393,false
493295018,12076,142.9503,115.9110,-27.0393,false
493295120,12182,120.8015,93.7622,-27.0393,false
493295223,12286,97.8572,70.8179,-27.0393,false
493295325,12384,77.4267,50.3874,-27.0393,false
493295427,12495,80.0000,31.8495,-48.1505,true
493295529,12588,80.0000,14.3455,-65.6545,true
493295632,12699,80.0000,0.2819,-79.7181,true
493295734,12795,79.9580,-4.8969,-84.8550,true
493295838,12899,80.0000,-2.3006,-82.3006,true
493295940,12933,80.0000,4.8976,-75.1024,true
493296045,12933,80.0000,16.5482,-63.4518,true
493296148,13147,80.0000,35.9895,-44.0105,true
493296255,13147,82.8851,54.9528,-27.9323,false
493296358,13427,99.1751,71.2427,-27.9323,false
493296460,13427,113.1436,85.2112,-27.9323,false
493296570,13579,131.9270,103.9947,-27.9323,false
493296674,13579,144.2722,116.3399,-27.9323,false
493296776,13827,156.5707,128.6384,-27.9323,false
493296879,13827,168.8587,140.9263,-27.9323,false
493296981,14032,-179.2301,152.8376,-27.9323,false
493297083,14119,-171.7141,160.3535,-27.9323,false
493297187,14213,-164.2366,167.8310,-27.9323,false
493297289,14358,-156.2416,175.8260,-27.9323,false
493297391,14453,-148.3954,-176.3278,-27.9323,false
493297494,14554,-139.2229,-167.1552,-27.9323,false
493297596,14661,-130.1885,-158.1208,-27.9323,false
493297698,14757,-119.1081,-147.0404,-27.9323,false
493297800,14861,-110.6013,-138.5336,-27.9323,false
493297904,14965,-102.0664,-129.9987,-27.9323,false
493298008,15074,-100.0000,-121.9074,-21.9074,true
493298110,15174,-100.0000,-112.2106,-12.2106,true
493298213,15278,-100.0000,-102.7647,-2.7647,true
493298316,15381,-100.0000,-96.4952,3.5048,true
493298418,15477,-100.0000,-95.8281,4.1719,true
493298521,15586,-100.0000,-100.5744,-0.5744,true
493298624,15681,-100.0000,-108.4833,-8.4833,true
493298726,15792,-100.0000,-118.1321,-18.1321,true
493298829,15888,-98.4254,-128.3845,-29.9591,true
493298931,15992,-105.9584,-135.9175,-29.9591,false
493299034,16100,-115.1961,-145.1552,-29.9591,false
493299138,16204,-120.8100,-150.7691,-29.9591,false
493299240,16299,-125.5657,-155.5248,-29.9591,false
493299342,16411,-128.8060,-158.7651,-29.9591,false
493299445,16499,-131.8850,-161.8441,-29.9591,false
493299547,16614,-136.0042,-165.9632,-29.9591,false
493299650,16712,-137.8139,-167.7730,-29.9591,false
493299753,16813,-137.3106,-167.2697,-29.9591,false
493299855,16914,-138.0895,-168.0486,-29.9591,false
493299958,17024,-140.3318,-170.2908,-29.9591,false
493300060,17120,-147.5737,-177.5327,-29.9591,false
493300163,17224,-156.1064,173.9345,-29.9591,false
493300272,17337,-169.1028,160.9381,-29.9591,false
493300375,17440,178.4937,148.5347,-29.9591,false
493300477,17544,167.5364,137.5773,-29.9591,false
493300580,17646,155.6867,125.7276,-29.9591,false
493300683,17751,138.5251,108.5660,-29.9591,false
493300785,17854,122.8353,92.8763,-29.9591,false
493300889,17954,107.3602,77.4011,-29.9591,false
493300991,18052,93.4746,63.5155,-29.9591,false
493301096,18161,81.9850,51.0576,-30.9275,false
493301198,18262,81.5826,40.2927,-41.2899,true
493301300,18362,80.0000,29.7056,-50.2944,true
493301403,18469,80.0000,20.5623,-59.4377,true
493301505,18572,80.0000,12.0758,-67.9242,true
493301607,18674,80.0000,5.5248,-74.4752,true
493301709,18768,80.0000,1.3559,-78.6441,true
493301817,18877,80.0000,1.4066,-78.1752,true
493301919,18980,80.0000,5.7510,-74.2490,true
