493603080,5,1,0,992656,1
493603248,0,1,0,964453,1
493603250,1,1,0,979609,1
493603284,2,1,0,942187,1
493603404,3,1,0,995312,1
493603455,4,1,0,995312,1
493603530,6,1,0,991328,1
493603583,7,1,0,987265,1
493603648,8,1,0,777656,1
493604788,2,2,942187,1884374,1
493604800,3,2,995312,1990624,1
493604808,4,2,995312,1990624,1
493604814,5,2,992656,1985312,1
493604826,6,2,991328,1982656,1
493604836,7,2,987265,1974530,1
493604846,8,2,777656,1555312,1
493604859,0,2,964453,1928906,1
493604864,1,2,979609,1959218,1
493605760,7,3,1974531,2961796,1
493605789,0,3,1928906,2893359,1
493605806,1,3,1959218,2938827,1
493605840,6,3,1982656,2973984,1
493605858,8,3,1555312,2332968,1
493605874,2,3,1884375,2826562,1
493605895,3,3,1990625,2985937,1
493605911,4,3,1990625,2985937,1
493605926,5,3,1985312,2977968,1
493606486,1,4,2938828,3918437,1
493606500,4,4,2985937,3981249,1
493606507,5,4,2977968,3970624,1
493606526,6,4,2973984,3965312,1
493606538,7,4,2961796,3949061,1
493606550,0,4,2893359,3857812,1
493606561,2,4,2826562,3768749,1
493606576,3,4,2985937,3981249,1
493606600,8,4,2332968,3110624,1
493607486,3,5,3981250,4976562,1
493607489,4,5,3981250,4976562,1
493607491,5,5,3970625,4963281,1
493607492,6,5,3965312,4956640,1
493607494,7,5,3949062,4936327,1
493607496,8,5,3110625,3888281,1
493607499,0,5,3857812,4822265,1
493607504,1,5,3918437,4898046,1
493607510,2,5,3768750,4710937,1
493608490,7,6,4936328,5923593,1
493608501,0,6,4822265,5786718,1
493608516,4,6,4976562,5971874,1
493608524,5,6,4963281,5955937,1
493608528,6,6,4956640,5947968,1
493608535,8,6,3888281,4665937,1
493608541,1,6,4898046,5877655,1
493608544,2,6,4710937,5653124,1
493608548,3,6,4976562,5971874,1
493608761,8,7,4665937,5443593,1
493609478,5,7,5955937,6948593,1
493609495,4,7,5971875,6967187,1
493609505,6,7,5947968,6939296,1
493609513,7,7,5923593,6910858,1
493609520,0,7,5786718,6751171,1
493609530,1,7,5877656,6857265,1
