1448558139,0,0,1,1,1
1448558241,0,0,1,1,1,0,0,1,1
1448558344,0,0,1,1,1,0,0,1,1,1
1448558447,0,0,1,1,1,0,0,1,1,1
1448558550,0,0,1,1,1,0,0,1,1,1
1448558662,0,0,1,1,1,0,0,1,1,1
1448558766,0,0,1,0,1,0,0,1,1,1
1448558871,0,0,1,0,1,0,0,1,1,1
1448558979,0,0,1,0,1,0,0,1,1,1
1448559082,0,0,1,0,1,0,0,1,1,1
1448559184,0,0,1,0,1,0,0,1,1,1
1448559286,0,0,1,0,1,1,0,1,1,1
1448559388,0,0,1,0,1,1,0,1,1,1
1448559490,2,0,1,0,1,1,0,1,1,1
1448559594,127,0,1,0,1,1,0,1,0,1
1448559696,224,0,1,0,1,1,0,1,1,1
1448559798,328,0,1,0,1,1,0,1,1,1
1448559900,432,0,1,0,1,1,0,1,1,1
1448560005,521,0,1,0,1,1,0,1,1,1
1448560107,636,0,1,0,1,1,0,1,1,1
1448560209,742,0,1,0,1,1,0,1,1,1
1448560311,836,0,1,0,1,0,0,1,1,1
1448560413,931,0,1,0,1,0,0,1,1,1
1448560515,1048,0,1,0,1,0,0,1,1,1
1448560617,1150,0,1,0,1,0,0,1,1,1
1448560719,1246,0,1,0,1,0,0,1,1,1
1448560821,1352,0,1,1,1,0,0,1,1,1
1448560923,1456,0,1,1,1,0,1,1,1,1
1448561025,1549,0,1,1,1,0,1,1,1,1
1448561128,1654,0,1,1,1,0,1,1,1,1
1448561230,1761,0,1,1,1,0,1,1,1,1
1448561332,1857,0,1,1,1,0,1,1,1,1
1448561434,1964,0,1,1,1,0,0,1,1,1
1448561536,2060,0,1,1,1,0,0,1,1,1
1448561638,2172,0,1,1,1,0,0,1,1,1
1448561740,2274,0,1,1,1,0,0,1,1,1
1448561844,2373,0,1,1,1,1,0,1,0,1
1448561948,2465,1,1,1,1,1,0,1,0,1
1448562050,2578,1,1,1,1,1,0,1,0,1
1448562152,2682,1,1,1,1,1,0,1,0,1
1448562255,2788,1,1,1,1,1,0,1,0,1
1448562357,2864,0,1,1,1,1,0,1,0,1
1448562460,2990,0,1,1,1,1,0,1,0,1
1448562561,3090,0,1,1,1,1,0,1,0,1
1448562663,3191,0,1,1,1,1,0,1,0,1
1448562765,3293,1,1,1,1,1,0,1,0,1
1448562867,3400,1,1,1,1,0,0,1,0,1
1448562969,3498,1,1,1,1,0,0,1,0,1
1448563070,3595,1,1,1,1,0,1,1,0,1
1448563172,3701,1,1,1,1,0,1,1,0,0
1448563275,3806,1,1,1,1,0,1,1,0,0
1448563379,3905,1,1,1,1,0,1,1,0,0
1448563480,4009,1,1,1,1,0,1,1,0,0
1448563582,4107,1,1,1,1,0,1,1,0,0
1448563684,4210,1,1,1,1,0,1,1,0,0
1448563788,4318,0,1,1,1,0,1,1,0,0
1448563895,4427,0,1,1,1,0,1,1,0,0
1448563996,4530,0,1,1,1,0,1,1,1,0
1448564098,4623,0,1,1,1,0,1,1,1,1
1448564201,4724,0,1,1,1,0,1,1,1,1
1448564304,4829,0,1,1,1,0,0,1,1,1
1448564406,4938,0,1,1,1,0,0,1,1,1
1448564510,5040,0,1,0,1,0,0,1,1,1
1448564612,5142,0,1,0,1,0,0,1,1,1
1448564715,5242,0,1,0,1,1,0,1,1,1
1448564816,5350,0,1,0,1,1,0,1,1,1
1448564918,5450,0,1,0,1,1,0,1,1,1
1448565020,5553,0,1,0,1,1,0,1,1,1
1448565122,5653,0,1,1,1,1,0,1,1,1
1448565224,5757,0,1,1,1,1,0,1,0,1
1448565326,5856,1,1,1,1,1,0,1,0,1
1448565428,5958,1,1,1,1,1,0,1,0,1
1448565530,6061,1,1,1,1,0,1,1,0,0
1448565631,6160,1,1,1,1,0,1,1,0,0
1448565733,6261,1,1,1,1,0,1,1,0,0
1448565839,6353,1,1,1,1,0,1,1,0,0
1448565941,6467,1,1,1,1,0,1,1,0,0
1448566042,6574,1,1,1,1,0,1,1,0,0
1448566144,6678,1,1,1,1,0,1,1,0,0
1448566246,6772,1,1,1,1,0,1,1,0,0
1448566348,6875,1,1,1,1,0,1,1,0,0
1448566449,6981,0,1,0,1,0,0,1,1,1
1448566551,7069,0,1,0,1,0,0,1,1,1
1448566652,7174,0,1,0,1,0,0,1,1,1
1448566754,7283,0,1,0,1,0,0,1,1,1
1448566855,7387,0,1,0,1,0,0,1,1,1
1448566956,7482,0,1,0,1,0,0,1,1,1
1448567057,7589,0,1,0,1,0,0,1,1,1
1448567158,7689,0,1,0,1,0,0,1,0,1
1448567259,7784,0,1,1,1,0,1,1,0,0
1448567360,7890,0,1,1,1,0,1,1,0,0
1448567462,7994,1,1,1,1,0,1,1,0,0
1448567563,8091,1,1,1,1,0,1,1,0,0
1448567664,8189,1,1,1,1,0,1,1,0,0
1448567765,8290,1,1,1,1,0,1,1,0,0
1448567865,8392,0,1,1,1,0,1,1,0,0
1448567966,8494,0,1,1,1,0,1,1,0,0
1448568067,8598,0,1,1,1,0,1,1,0,0
1448568172,8698,0,1,1,1,0,1,1,0,0
1448568273,8802,1,1,1,1,0,1,1,0,0
1448568374,8902,1,0,1,1,0,1,1,0,0
1448568476,9006,1,1,1,1,0,1,1,0,0
1448568578,9104,1,1,1,1,0,1,1,0,0
1448568680,9210,1,1,1,1,0,1,1,0,0
1448568781,9304,1,1,1,1,0,1,1,0,0
1448568881,9407,1,1,1,1,0,1,1,0,0
1448568982,9506,1,1,1,1,0,1,1,0,0
1448569083,9614,1,1,1,1,0,1,1,0,0
1448569184,9712,1,1,1,1,0,1,1,0,0
1448569287,9813,1,1,1,1,0,1,1,0,0
1448569388,9912,1,1,1,1,0,1,1,0,0
1448569489,10016,1,1,1,1,0,1,1,0,0
