1448226725, 0,-70.2250,-70.2250,0.0000,165.5917
1448226737, 0,169.8357,-74.7123,-244.5480,163.3040
1448226751, 0,168.7939,-75.7542,-244.5480,162.9061
1448226774, 0,167.5469,-77.0011,-244.5480,162.4650
1448226787, 0,167.5469,-77.0011,-244.5480,162.4650
1448226807, 0,167.0451,-77.5030,-244.5480,162.3236
1448226823, 0,166.5508,-77.9972,-244.5480,162.1318
1448226850, 0,166.1251,-78.4230,-244.5480,162.1651
1448226865, 0,165.3150,-79.2330,-244.5480,162.2666
1448226880, 0,164.9556,-79.5924,-244.5480,162.2712
1448226897, 0,164.7256,-79.8224,-244.5480,162.4270
1448226914, 0,164.5361,-80.0119,-244.5480,162.3979
1448226930, 0,164.3319,-80.2161,-244.5480,162.3138
1448226947, 0,164.3319,-80.2161,-244.5480,162.4112
1448226964, 0,164.2903,-80.2577,-244.5480,162.4077
1448226981, 0,164.2677,-80.2803,-244.5480,162.3678
1448226997, 0,164.2289,-80.3191,-244.5480,162.3230
1448227015, 0,164.0454,-80.5026,-244.5480,162.3940
1448227031, 0,164.0454,-80.5026,-244.5480,162.4061
1448227047, 0,163.8339,-80.7142,-244.5480,162.4481
1448227064, 0,163.8339,-80.7142,-244.5480,162.4481
1448227090, 0,163.5625,-80.9855,-244.5480,162.6010
1448227114, 0,163.4123,-81.1357,-244.5480,162.6783
1448227130, 0,163.2781,-81.2699,-244.5480,162.7505
1448227133, 0,163.2781,-81.2699,-244.5480,162.7505
1448227148, 0,163.1563,-81.3918,-244.5480,162.7999
1448227168, 0,163.0586,-81.4894,-244.5480,162.7346
1448227181, 0,163.0586,-81.4894,-244.5480,162.8276
1448227198, 0,163.0116,-81.5364,-244.5480,162.9479
1448227214, 0,162.9355,-81.6125,-244.5480,162.9719
1448227231, 0,162.9647,-81.5834,-244.5480,162.9383
1448227248, 0,163.0143,-81.5337,-244.5480,163.0433
1448227265, 0,163.3891,-81.1590,-244.5480,163.2118
1448227280, 0,163.4912,-81.0568,-244.5480,163.3152
1448227297, 0,163.7827,-80.7653,-244.5480,163.3930
1448227314, 0,164.2149,-80.3331,-244.5480,163.1782
1448227331, 0,164.4498,-80.0982,-244.5480,163.0668
1448227349, 0,164.3313,-80.2168,-244.5480,163.0668
1448227412, 0,165.0232,-79.5248,-244.5480,162.7509
1448227447, 0,165.1255,-79.4225,-244.5480,162.4787
1448227456, 0,165.8726,-78.6755,-244.5480,162.3247
1448227473, 0,166.1521,-78.3959,-244.5480,162.2049
1448227490, 0,166.4622,-78.0858,-244.5480,162.1529
1448227508, 0,166.8191,-77.7289,-244.5480,162.1653
1448227523, 0,167.2605,-77.2876,-244.5480,162.1880
1448227538, 0,167.2671,-77.2809,-244.5480,162.1446
1448227556, 0,167.6300,-76.9180,-244.5480,162.0847
1448227572, 0,168.0675,-76.4806,-244.5480,161.9692
1448227588, 0,168.0675,-76.4806,-244.5480,161.9692
1448227608, 0,168.5012,-76.0468,-244.5480,161.6826
1448227621, 0,168.5012,-76.0468,-244.5480,161.6826
1448227641, 0,169.0677,-75.4803,-244.5480,161.5593
1448227655, 0,169.0677,-75.4803,-244.5480,161.5593
1448227672, 0,169.4534,-75.0946,-244.5480,162.4483
1448227692, 0,169.4598,-75.0882,-244.5480,162.5159
1448227704, 0,169.8242,-74.7238,-244.5480,163.1945
1448227723, 0,170.3869,-74.1611,-244.5480,163.9728
1448227738, 0,170.3869,-74.1611,-244.5480,163.9728
1448227757, 0,170.8492,-73.6989,-244.5480,164.5322
1448227771, 0,171.3663,-73.1817,-244.5480,164.7212
1448227790, 0,171.9879,-72.5601,-244.5480,165.0189
1448227806, 0,172.5965,-71.9515,-244.5480,165.3268
1448227821, 0,173.1164,-71.4317,-244.5480,165.5769
1448227838, 0,173.5316,-71.0164,-244.5480,165.9201
1448227862, 0,174.1522,-70.3958,-244.5480,166.7331
1448227874, 0,174.5248,-70.0232,-244.5480,167.1010
1448227889, 0,174.9580,-69.5900,-244.5480,167.4867
1448227906, 0,175.4225,-69.1255,-244.5480,167.8749
1448227921, 0,175.4225,-69.1255,-244.5480,167.8749
1448227939, 0,176.3574,-68.1907,-244.5480,168.9049
1448227954, 0,176.3462,-68.2019,-244.5480,168.9411
1448227969, 0,176.8503,-67.6978,-244.5480,169.4657
1448227987, 0,177.7879,-66.7602,-244.5480,169.6595
1448228003, 0,177.7879,-66.7602,-244.5480,169.6595
1448228023, 0,178.0528,-66.4953,-244.5480,169.6496
1448228036, 0,178.2808,-66.2673,-244.5480,169.7163
1448228053, 0,178.4826,-66.0655,-244.5480,169.8491
1448228072, 0,178.7442,-65.8038,-244.5480,170.0146
1448228087, 0,178.7442,-65.8038,-244.5480,170.0146
1448228103, 0,179.0857,-65.4623,-244.5480,170.0538
1448228120, 0,179.4113,-65.1368,-244.5480,170.1391
1448228136, 0,179.7649,-64.7831,-244.5480,170.2504
1448228153, 0,-179.8795,-64.4275,-244.5480,170.2857
1448228181, 0,-179.5733,-64.1213,-244.5480,170.2470
1448228201, 0,-179.1507,-63.6988,-244.5480,170.1971
1448228213,50,-179.0849,-63.6329,-244.5480,170.1877
1448228261,50,-179.0310,-63.5790,-244.5480,170.3532
1448228281,50,-178.1425,-62.6906,-244.5480,171.0447
1448228287,50,-177.8047,-62.3528,-244.5480,171.2612
1448228313,50,-177.8047,-62.3528,-244.5480,171.2612
1448228321,50,-177.2514,-61.7994,-244.5480,171.6339
1448228354,50,-176.8461,-61.3942,-244.5480,172.0181
1448228368,50,-176.1292,-60.6772,-244.5480,172.6719
1448228388,50,-175.8303,-60.3783,-244.5480,172.9731
1448228402,50,-175.6500,-60.1980,-244.5480,173.2290
1448228420,50,-175.4497,-59.9978,-244.5480,173.4930
1448228435,50,-175.3609,-59.9090,-244.5480,173.6930
1448228455,50,-175.0767,-59.6247,-244.5480,174.1440
1448228474,50,-174.8742,-59.4223,-244.5480,174.3250
1448228486,50,-174.8742,-59.4223,-244.5480,174.3250
1448228506,50,-174.4127,-58.9608,-244.5480,174.9596
1448228524,50,-174.1168,-58.6648,-244.5480,175.3170
1448228538,373,-173.7397,-58.2877,-244.5480,175.6337
1448228553,373,-173.3361,-57.8842,-244.5480,175.9155
1448228570,373,-173.3361,-57.8842,-244.5480,175.9155
1448228594,373,-172.5348,-57.0829,-244.5480,176.6045
1448228605,373,-172.5348,-57.0829,-244.5480,176.6045
1448228625,373,-172.1479,-56.6959,-244.5480,176.9708
1448228639,373,-171.4133,-55.9614,-244.5480,177.7558
1448228653,373,-171.4133,-55.9614,-244.5480,177.7558
1448228674,373,-170.7329,-55.2809,-244.5480,178.7712
1448228690,373,-170.4493,-54.9974,-244.5480,179.3429
1448228704,373,-170.4493,-54.9974,-244.5480,179.9658
1448228719,373,-170.2568,-54.8048,-244.5480,179.9697
1448228735,373,-170.0629,-54.6110,-244.5480,-179.3666
1448228752,373,-169.9692,-54.5172,-244.5480,-178.5727
1448228773,373,-169.8858,-54.4338,-244.5480,-177.5975
1448228786,373,-169.7130,-54.2610,-244.5480,-175.8064
1448228806,627,-169.6931,-54.2411,-244.5480,-174.8739
1448228822,627,-169.7413,-54.2894,-244.5480,-173.9679
1448228839,627,-169.8011,-54.3491,-244.5480,-173.0830
1448228852,627,-169.8011,-54.3491,-244.5480,-173.0830
1448228869,627,-169.8582,-54.4062,-244.5480,-172.1723
1448228889,627,-169.9244,-54.4725,-244.5480,-171.2056
1448228905,627,-169.9930,-54.5411,-244.5480,-170.5388
1448228919,627,-170.0426,-54.5906,-244.5480,-170.0177
1448228937,627,-170.1773,-54.7253,-244.5480,-169.6977
1448228954,627,-170.2696,-54.8176,-244.5480,-169.2780
1448228969,627,-170.4172,-54.9652,-244.5480,-168.7870
1448228986,627,-170.5213,-55.0693,-244.5480,-168.2250
1448229003,627,-170.5551,-55.1031,-244.5480,-167.3977
1448229023,627,-170.3571,-54.9051,-244.5480,-164.7050
1448229036,627,-170.3571,-54.9051,-244.5480,-164.7050
1448229057,627,-170.1425,-54.6906,-244.5480,-162.0809
1448229070,627,-170.1425,-54.6906,-244.5480,-162.0809
1448229087,914,-170.1861,-54.7342,-244.5480,-160.9902
1448229105,914,-170.5336,-55.0817,-244.5480,-160.0786
1448229120,914,-171.0094,-55.5574,-244.5480,-159.2814
1448229136,914,-171.4968,-56.0449,-244.5480,-157.6267
1448229154,914,-172.0299,-56.5780,-244.5480,-157.6267
1448229171,914,-172.6022,-57.1502,-244.5480,-156.7925
1448229196,1015,-173.2262,-57.7742,-244.5480,-156.0393
1448229227,1015,-173.7647,-58.3127,-244.5480,-155.4707
1448229237,1015,-174.7096,-59.2576,-244.5480,-154.4418
1448229257,1015,-175.5212,-60.0693,-244.5480,-154.0296
