1448558100, 0,-43.7010,-43.7010,0.0000,166.3833
1448558119, 0,170.0000,-43.1586,-213.1586,166.6291
1448558134, 0,170.1584,-43.0002,-213.1586,166.6345
1448558149, 0,170.3383,-42.8204,-213.1586,166.6668
1448558188, 0,170.3448,-42.8138,-213.1586,166.6497
1448558215, 0,170.3646,-42.7941,-213.1586,166.7722
1448558232, 0,170.3156,-42.8430,-213.1586,166.9327
1448558250, 0,170.2483,-42.9103,-213.1586,167.0371
1448558264, 0,170.1550,-43.0036,-213.1586,167.1727
1448558288, 0,170.0788,-43.0798,-213.1586,167.2292
1448558305, 0,169.9556,-43.2030,-213.1586,167.4156
1448558322, 0,169.8468,-43.3119,-213.1586,167.6254
1448558338, 0,169.7449,-43.4138,-213.1586,167.8352
1448558355, 0,169.6734,-43.4852,-213.1586,168.0376
1448558372, 0,169.5790,-43.5797,-213.1586,168.2600
1448558388, 0,169.5267,-43.6319,-213.1586,168.4929
1448558405, 0,169.4980,-43.6606,-213.1586,168.6979
1448558422, 0,169.4924,-43.6662,-213.1586,169.1735
1448558450, 0,169.5219,-43.6367,-213.1586,169.4204
1448558463, 0,169.5403,-43.6183,-213.1586,169.6441
1448558474, 0,169.5607,-43.5980,-213.1586,169.8193
1448558488, 0,169.5504,-43.6083,-213.1586,169.7890
1448558505, 0,169.5487,-43.6099,-213.1586,169.9400
1448558521, 0,169.5038,-43.6549,-213.1586,169.9486
1448558538, 0,169.4245,-43.7341,-213.1586,169.9755
1448558555, 0,169.3630,-43.7956,-213.1586,169.9674
1448558572, 0,169.3319,-43.8267,-213.1586,170.0667
1448558589, 0,169.4202,-43.7384,-213.1586,170.1832
1448558606, 0,169.4600,-43.6987,-213.1586,170.2302
1448558623, 0,169.4526,-43.7061,-213.1586,170.3681
1448558639, 0,169.3805,-43.7782,-213.1586,170.4493
1448558659, 0,169.1130,-44.0456,-213.1586,170.6390
1448558673, 0,169.1035,-44.0551,-213.1586,170.6566
1448558688, 0,168.9415,-44.2171,-213.1586,170.7468
1448558706, 0,168.7689,-44.3897,-213.1586,170.8508
1448558722, 0,168.5909,-44.5677,-213.1586,170.9280
1448558739, 0,168.3452,-44.8134,-213.1586,170.9211
1448558805, 0,167.4891,-45.6696,-213.1586,170.5070
1448558824, 0,166.7166,-46.4420,-213.1586,169.7198
1448558838, 0,166.7166,-46.4420,-213.1586,169.7198
1448558856, 0,166.5125,-46.6462,-213.1586,169.2649
1448558880, 0,166.3247,-46.8339,-213.1586,168.9447
1448558894, 0,166.1353,-47.0233,-213.1586,168.8192
1448558904, 0,165.9075,-47.2511,-213.1586,168.7049
1448558921, 0,165.6576,-47.5010,-213.1586,168.6049
1448558939, 0,165.0214,-48.1373,-213.1586,168.5826
1448558955, 0,165.0140,-48.1446,-213.1586,168.6035
1448558972, 0,164.6666,-48.4920,-213.1586,168.6302
1448558993, 0,163.9493,-49.2093,-213.1586,168.7276
1448559017, 0,163.9493,-49.2093,-213.1586,168.7276
1448559030, 0,163.6007,-49.5579,-213.1586,168.8790
1448559047, 0,163.2799,-49.8787,-213.1586,168.9960
1448559063, 0,162.9817,-50.1769,-213.1586,169.1605
1448559087, 0,162.3980,-50.7606,-213.1586,169.4678
1448559097, 0,162.3980,-50.7606,-213.1586,169.4678
1448559116, 0,161.8720,-51.2867,-213.1586,169.8109
1448559131, 0,161.6467,-51.5120,-213.1586,170.0010
1448559151, 0,161.4897,-51.6689,-213.1586,170.2677
1448559161, 0,161.4897,-51.6689,-213.1586,170.2677
1448559178, 0,161.3733,-51.7853,-213.1586,170.5121
1448559198, 0,161.2547,-51.9039,-213.1586,171.0413
1448559212, 0,161.3179,-51.8407,-213.1586,171.3049
1448559230, 0,161.6434,-51.5153,-213.1586,171.6677
1448559247, 0,162.0411,-51.1176,-213.1586,172.3967
1448559262, 0,162.0411,-51.1176,-213.1586,172.3967
1448559278, 0,162.5050,-50.6537,-213.1586,173.5170
1448559295, 0,162.9736,-50.1850,-213.1586,174.7145
1448559315, 0,163.9169,-49.2418,-213.1586,176.7168
1448559334, 0,164.4730,-48.6857,-213.1586,177.5782
1448559347, 0,165.1650,-47.9936,-213.1586,178.2439
1448559362, 0,165.6377,-47.5209,-213.1586,178.9166
1448559377, 0,165.6480,-47.5107,-213.1586,178.8970
1448559401, 0,166.4923,-46.6664,-213.1586,179.7574
1448559412, 0,166.4923,-46.6664,-213.1586,179.8764
1448559432, 0,166.8509,-46.3078,-213.1586,179.9506
1448559446, 0,166.8509,-46.3078,-213.1586,179.9506
1448559462, 0,166.8894,-46.2692,-213.1586,-179.7123
1448559481, 2,166.9994,-46.1592,-213.1586,-178.7634
1448559502, 2,167.0030,-46.1556,-213.1586,-178.0613
1448559523,46,167.0019,-46.1567,-213.1586,-178.0425
1448559536,46,167.0214,-46.1372,-213.1586,-176.7154
1448559557,89,166.9098,-46.2488,-213.1586,-176.0879
1448559577,111,166.5498,-46.6088,-213.1586,-175.2835
1448559586,111,166.1622,-46.9965,-213.1586,-174.3630
1448559603,134,165.8604,-47.2982,-213.1586,-173.5577
1448559627,150,165.4994,-47.6592,-213.1586,-172.2247
1448559635,163,165.0345,-48.1241,-213.1586,-172.2247
1448559657,184,164.3002,-48.8584,-213.1586,-171.7238
1448559673,198,164.3002,-48.8584,-213.1586,-171.7238
1448559685,214,164.1796,-48.9791,-213.1586,-171.7428
1448559711,234,164.1523,-49.0063,-213.1586,-171.8878
1448559720,250,164.4298,-48.7288,-213.1586,-173.4129
1448559741,272,164.4456,-48.7130,-213.1586,-173.5017
1448559752,281,164.4507,-48.7080,-213.1586,-174.8437
1448559770,302,164.3839,-48.7747,-213.1586,-175.7303
1448559790,315,164.2712,-48.8874,-213.1586,-175.9065
1448559802,328,164.2212,-48.9374,-213.1586,-175.1541
1448559826,348,164.2813,-48.8774,-213.1586,-174.6034
1448559837,369,164.5280,-48.6306,-213.1586,-174.1537
1448559859,391,164.5280,-48.6306,-213.1586,-174.1537
1448559869,401,164.5045,-48.6541,-213.1586,-174.6242
1448559885,411,164.5154,-48.6433,-213.1586,-175.2422
1448559913,432,164.5522,-48.6064,-213.1586,-175.2422
1448559919,448,164.6513,-48.5073,-213.1586,-175.7486
1448559940,468,164.7178,-48.4408,-213.1586,-176.0972
1448559952,480,164.8642,-48.2944,-213.1586,-176.5628
1448559970,501,165.1055,-48.0532,-213.1586,-177.0461
1448559989,521,165.1034,-48.0552,-213.1586,-177.0165
1448560003,521,165.1689,-47.9898,-213.1586,-177.1683
1448560024,552,165.1377,-48.0209,-213.1586,-177.3542
1448560035,565,165.1098,-48.0488,-213.1586,-177.9323
1448560052,586,165.0511,-48.1076,-213.1586,-178.4857
1448560074,597,165.0275,-48.1312,-213.1586,-178.8381
1448560090,615,164.9182,-48.2405,-213.1586,-179.0572
1448560103,636,164.8600,-48.2986,-213.1586,-179.5838
1448560118,646,164.8532,-48.3054,-213.1586,179.7910
1448560142,668,165.0631,-48.0955,-213.1586,178.9155
1448560152,679,165.0631,-48.0955,-213.1586,178.9155
1448560170,700,165.1560,-48.0026,-213.1586,178.4723
1448560189,722,165.1787,-47.9799,-213.1586,178.1703
1448560202,732,165.1998,-47.9589,-213.1586,178.0779
1448560224,752,165.1849,-47.9737,-213.1586,177.9869
1448560235,764,165.2322,-47.9264,-213.1586,177.7855
1448560253,785,165.3432,-47.8154,-213.1586,177.3728
1448560273,806,165.4830,-47.6756,-213.1586,176.7551
1448560285,816,165.4707,-47.6880,-213.1586,176.1559
1448560308,836,165.3489,-47.8097,-213.1586,175.5046
1448560319,847,165.1088,-48.0499,-213.1586,174.3272
1448560346,879,164.5617,-48.5970,-213.1586,173.4276
1448560352,879,164.5617,-48.5970,-213.1586,173.4276
1448560374,907,164.1246,-49.0340,-213.1586,173.6114
1448560398,931,164.1246,-49.0340,-213.1586,173.6114
1448560406,931,164.3030,-48.8556,-213.1586,173.8097
1448560421,931,164.3304,-48.8282,-213.1586,173.8253
1448560438,962,164.3584,-48.8002,-213.1586,173.6204
1448560455,989,164.6792,-48.4794,-213.1586,173.7033
1448560471,989,164.9600,-48.1986,-213.1586,173.5765
1448560485,1014,165.1918,-47.9668,-213.1586,173.0894
1448560506,1035,165.4308,-47.7278,-213.1586,172.6928
1448560518,1048,165.6643,-47.4943,-213.1586,172.4765
1448560537,1069,165.9181,-47.2406,-213.1586,172.2159
1448560555,1079,166.1417,-47.0169,-213.1586,171.6644
1448560572,1099,166.3325,-46.8261,-213.1586,170.8080
1448560587,1120,166.5894,-46.5692,-213.1586,169.8865
1448560602,1130,166.8018,-46.3568,-213.1586,169.2585
1448560625,1150,166.9803,-46.1784,-213.1586,168.6399
1448560635,1164,167.1145,-46.0441,-213.1586,168.3115
1448560652,1185,167.2614,-45.8972,-213.1586,167.9942
1448560672,1205,167.4367,-45.7219,-213.1586,167.9099
1448560688,1215,167.6539,-45.5048,-213.1586,167.8002
1448560706,1235,167.8451,-45.3135,-213.1586,167.6884
1448560718,1246,167.9735,-45.1851,-213.1586,167.6733
1448560741,1267,168.0996,-45.0591,-213.1586,167.6940
1448560752,1280,168.1851,-44.9735,-213.1586,167.7147
1448560770,1300,168.3263,-44.8324,-213.1586,167.7794
1448560790,1320,168.5817,-44.5769,-213.1586,168.2204
1448560802,1331,168.7822,-44.3764,-213.1586,168.2017
1448560824,1352,169.6722,-43.4865,-213.1586,168.4760
1448560835,1352,169.7001,-43.4585,-213.1586,168.4322
1448560857,1382,170.2630,-42.8956,-213.1586,167.5506
1448560869,1396,170.7591,-42.3995,-213.1586,167.5506
1448560885,1418,171.2898,-41.8689,-213.1586,167.1720
1448560907,1439,172.4570,-40.7016,-213.1586,166.4869
1448560919,1439,172.4570,-40.7016,-213.1586,166.4869
1448560940,1466,172.9604,-40.1982,-213.1586,166.2161
1448560952,1476,173.3724,-39.7862,-213.1586,166.0339
1448560969,1496,173.7567,-39.4020,-213.1586,165.7468
1448560991,1516,174.2344,-38.9242,-213.1586,165.1965
1448561002,1529,174.2078,-38.9508,-213.1586,165.2073
1448561023,1549,174.4113,-38.7474,-213.1586,164.8917
1448561035,1560,174.5653,-38.5934,-213.1586,164.5211
1448561055,1580,174.7462,-38.4125,-213.1586,164.2074
1448561070,1589,174.9230,-38.2356,-213.1586,164.0105
1448561086,1618,175.1171,-38.0415,-213.1586,163.3939
1448561109,1631,175.3613,-37.7973,-213.1586,163.2528
1448561119,1644,175.3613,-37.7973,-213.1586,163.2528
1448561138,1664,175.4407,-37.7180,-213.1586,163.1762
1448561154,1674,175.4623,-37.6963,-213.1586,163.4246
1448561177,1702,175.4364,-37.7222,-213.1586,163.6938
1448561200,1729,175.4342,-37.7244,-213.1586,164.2961
1448561224,1729,175.5065,-37.6521,-213.1586,164.8513
