1297027605,6934,11.6087,-168.7553,179.6361,false
1297027709,7041,12.8344,-167.5296,179.6361,false
1297027812,7147,15.3239,-165.0400,179.6361,false
1297027915,7251,18.1742,-162.1897,179.6361,false
1297028019,7352,20.6405,-159.7234,179.6361,false
1297028133,7464,23.6220,-156.7420,179.6361,false
1297028237,7569,25.6716,-154.6923,179.6361,false
1297028341,7677,27.4518,-152.9122,179.6361,false
1297028445,7779,29.2608,-151.1031,179.6361,false
1297028549,7881,32.7582,-147.6057,179.6361,false
1297028654,7979,36.6866,-143.6773,179.6361,false
1297028758,8091,40.8879,-139.4761,179.6361,false
1297028863,8198,48.4126,-131.9514,179.6361,false
1297028966,8304,58.7187,-121.6453,179.6361,false
1297029072,8407,64.1131,-116.2509,179.6361,false
1297029176,8497,66.3102,-114.0537,179.6361,false
1297029280,8618,66.1243,-114.2396,179.6361,false
1297029385,8701,65.6509,-114.7131,179.6361,false
1297029488,8814,63.7524,-116.6115,179.6361,false
1297029592,8930,62.2192,-118.1448,179.6361,false
1297029697,9031,60.5878,-119.7761,179.6361,false
1297029800,9132,59.7719,-120.5920,179.6361,false
1297029904,9238,60.6574,-119.7066,179.6361,false
1297030007,9343,60.9428,-119.4212,179.6361,false
1297030110,9443,61.0505,-119.3134,179.6361,false
1297030213,9547,61.6934,-118.6705,179.6361,false
1297030318,9650,61.4991,-118.8649,179.6361,false
1297030422,9760,62.2249,-118.1391,179.6361,false
1297030525,9857,62.7114,-117.6526,179.6361,false
1297030628,9967,62.7115,-117.6525,179.6361,false
1297030731,10064,62.4715,-117.8924,179.6361,false
1297030838,10172,61.6180,-118.7460,179.6361,false
1297030944,10279,61.3894,-118.9745,179.6361,false
1297031047,10384,60.0569,-120.3070,179.6361,false
1297031150,10487,58.4352,-121.9287,179.6361,false
1297031254,10583,56.4933,-123.8707,179.6361,false
1297031357,10696,54.5935,-125.7704,179.6361,false
1297031461,10798,52.6761,-127.6879,179.6361,false
1297031564,10893,50.9067,-129.4572,179.6361,false
1297031670,11000,47.0681,-133.2959,179.6361,false
1297031773,11110,43.9846,-136.3793,179.6361,false
1297031876,11213,42.7233,-137.6406,179.6361,false
1297031980,11314,40.7390,-139.6250,179.6361,false
1297032085,11421,37.6835,-142.6805,179.6361,false
1297032189,11523,36.3416,-144.0224,179.6361,false
1297032293,11616,35.0357,-145.3283,179.6361,false
1297032397,11731,32.2065,-148.1575,179.6361,false
1297032500,11799,31.4075,-148.9565,179.6361,false
1297032603,11940,32.4052,-147.9588,179.6361,false
1297032706,12038,30.9947,-149.3693,179.6361,false
1297032809,12145,29.0882,-151.2758,179.6361,false
1297032914,12245,20.9003,-159.4636,179.6361,false
1297033019,12349,15.1936,-165.1703,179.6361,false
1297033121,12459,12.4083,-167.9557,179.6361,false
1297033223,12561,10.5355,-169.8284,179.6361,false
1297033327,12657,9.0577,-171.3063,179.6361,false
1297033435,12770,9.8683,-170.4956,179.6361,false
1297033537,12871,10.3577,-170.0063,179.6361,false
1297033639,12972,9.4592,-170.9047,179.6361,false
1297033742,13079,10.3502,-170.0137,179.6361,false
1297033845,13180,12.0261,-168.3378,179.6361,false
1297033947,13283,14.9562,-165.4077,179.6361,false
1297034053,13348,19.0202,-161.3437,179.6361,false
1297034155,13493,21.8790,-158.4850,179.6361,false
1297034257,13594,25.3110,-155.0529,179.6361,false
1297034359,13695,31.1005,-149.2634,179.6361,false
1297034463,13801,42.6432,-137.7207,179.6361,false
1297034565,13902,54.3365,-126.0275,179.6361,false
1297034669,14000,54.9031,-125.4608,179.6361,false
1297034771,14102,52.9124,-127.4516,179.6361,false
1297034873,14210,41.9738,-138.3901,179.6361,false
1297034975,14314,23.3500,-157.0139,179.6361,false
1297035082,14416,7.6457,-172.7182,179.6361,false
1297035186,14519,-3.4208,176.2152,179.6361,false
1297035288,14623,-8.7709,170.8652,179.6361,false
1297035390,14723,-14.5747,165.0614,179.6361,false
1297035493,14824,-19.9896,159.6465,179.6361,false
1297035596,14930,-24.9490,154.6870,179.6361,false
1297035699,15032,-39.3072,140.3289,179.6361,false
1297035804,15133,-50.9085,128.7275,179.6361,false
1297035906,15236,-58.3180,121.3181,179.6361,false
1297036010,15347,-64.3135,115.3225,179.6361,false
1297036113,15444,-70.1864,109.4497,179.6361,false
1297036216,15546,-76.1021,103.5339,179.6361,false
1297036321,15653,80.0000,96.7567,16.7567,true
1297036423,15755,80.0000,87.2335,7.2335,true
1297036525,15857,80.0000,79.1453,-0.8547,true
1297036627,15959,80.0000,73.5721,-6.4279,true
1297036730,16062,80.0000,69.4975,-10.5025,true
1297036832,16167,80.0000,67.6842,-12.3158,true
1297036935,16265,80.0000,65.8676,-14.1324,true
1297037044,16379,80.0000,63.3984,-16.6016,true
1297037150,16459,80.0000,59.7691,-20.2309,true
1297037252,16590,80.0000,57.1659,-22.8341,true
1297037355,16683,80.0000,55.1776,-24.8224,true
1297037457,16796,80.0000,52.6450,-27.3550,true
1297037559,16897,80.0000,49.6521,-30.3479,true
1297037661,16994,80.0000,47.1394,-32.8606,true
1297037764,17098,80.0000,44.8738,-35.1262,true
1297037867,17202,80.0000,43.9426,-36.0574,true
1297037969,17304,80.0000,38.7972,-41.2028,true
1297038071,17404,80.0000,34.6743,-45.3257,true
1297038173,17490,80.0000,29.4641,-50.5359,true
1297038275,17581,80.0000,20.3137,-59.6863,true
1297038378,17711,80.0000,12.7661,-67.2339,true
1297038483,17813,80.0000,5.3041,-74.6959,true
1297038585,17921,80.0000,-0.3127,-80.3127,true
1297038689,18014,80.0000,-0.6881,-80.6881,true
1297038792,18130,80.0000,-1.5141,-81.5141,true
1297038895,18230,80.0000,-2.9146,-82.9146,true
1297038998,18332,80.0000,-3.2601,-83.2601,true
1297039101,18433,80.0000,-4.0834,-84.0834,true
1297039204,18536,80.0000,-5.0945,-85.0945,true
1297039305,18644,80.0000,-4.4584,-84.4584,true
1297039408,18737,80.0000,-3.1948,-83.1948,true
1297039511,18818,80.0000,-3.4464,-83.4464,true
1297039613,18949,79.8261,-2.9121,-82.7383,true
1297039715,19050,80.0000,-0.9863,-80.9863,true
1297039817,19146,80.0000,1.9288,-78.0712,true
1297039920,19258,80.0000,5.2831,-74.7169,true
1297040021,19352,80.0000,6.3733,-73.6267,true
1297040124,19461,80.0000,6.9866,-73.0134,true
1297040228,19561,80.0000,7.6198,-72.3802,true
1297040331,19665,80.0000,7.7758,-72.2242,true
1297040433,19766,80.0000,7.5333,-72.4667,true
1297040535,19870,79.9376,7.4709,-72.4667,true
1297040637,19972,79.6039,7.1372,-72.4667,true
1297040738,20076,79.4063,6.9396,-72.4667,true
1297040840,20173,79.2466,6.7799,-72.4667,true
