1297376718,0,0,1,0,1,1
1297376821,0,0,1,0,1,1,1,1,1,1
1297376924,0,0,1,0,1,1,1,1,1,0
1297377026,0,0,1,0,1,1,1,1,1,0
1297377128,0,0,1,0,1,1,1,1,1,0
1297377230,0,0,1,0,1,1,1,1,1,1
1297377339,0,0,1,0,1,1,1,1,1,1
1297377441,0,0,1,0,1,1,1,1,1,1
1297377543,0,0,1,0,1,1,1,1,1,1
1297377647,0,0,1,0,1,1,1,1,1,1
1297377751,0,0,1,0,1,1,1,1,1,1
1297377854,0,0,1,0,1,1,1,1,1,1
1297377957,0,0,1,0,1,1,1,1,1,1
1297378072,0,0,1,0,1,1,1,1,1,0
1297378176,49,0,1,0,1,1,1,0,1,0
1297378279,158,0,1,0,1,1,1,0,1,0
1297378382,262,0,1,0,1,1,1,0,1,0
1297378484,350,0,1,0,1,1,1,0,1,0
1297378586,465,0,1,0,1,1,1,0,1,0
1297378688,570,0,1,0,1,1,1,0,1,0
1297378790,666,0,1,0,1,1,1,0,1,0
1297378894,773,0,1,0,1,1,1,0,1,0
1297378996,877,0,1,0,1,1,1,0,1,0
1297379098,967,0,1,0,1,1,1,0,1,0
1297379200,1062,0,1,0,1,1,1,0,1,0
1297379304,1183,0,1,0,1,1,1,1,1,0
1297379408,1290,0,1,0,1,1,1,1,1,0
1297379510,1384,0,1,0,1,1,1,1,1,0
1297379612,1489,0,1,0,1,1,1,1,1,0
1297379714,1592,0,1,0,1,1,1,1,1,0
1297379816,1692,0,1,0,1,1,1,1,1,1
1297379918,1800,0,1,0,1,1,1,1,1,1
1297380020,1896,0,1,0,1,1,1,1,1,1
1297380122,2003,0,1,0,1,1,1,1,1,1
1297380224,2103,0,1,0,1,1,1,1,0,1
1297380326,2210,0,1,0,1,1,1,1,0,0
1297380428,2308,0,1,0,1,1,1,1,0,0
1297380531,2413,0,1,0,1,1,1,1,0,0
1297380633,2492,0,1,0,1,1,1,1,0,0
1297380736,2617,0,1,0,1,1,1,1,0,0
1297380838,2710,0,1,0,1,1,1,1,0,0
1297380941,2822,0,1,0,1,1,1,1,0,0
1297381043,2926,0,1,0,1,1,1,1,0,0
1297381145,3023,0,1,0,1,1,1,1,0,0
1297381247,3130,0,1,0,1,1,1,1,0,0
1297381349,3225,0,1,0,1,1,1,1,0,0
1297381451,3329,0,1,0,1,1,1,1,0,0
1297381552,3432,0,1,0,1,1,1,1,0,0
1297381654,3530,0,1,0,1,1,1,1,0,0
1297381756,3632,0,1,0,1,1,1,1,1,0
1297381858,3739,0,1,0,1,1,1,1,1,0
1297381961,3839,0,1,0,1,1,1,0,1,0
1297382064,3940,0,1,0,1,1,1,0,1,0
1297382166,4046,0,1,0,1,1,1,0,1,0
1297382268,4144,0,1,0,1,1,1,0,1,0
1297382370,4246,0,1,0,1,1,1,0,1,1
1297382471,4350,1,1,0,1,0,1,0,1,1
1297382574,4452,1,1,0,1,0,1,0,1,1
1297382675,4552,1,1,0,1,0,1,0,1,1
1297382777,4654,1,1,0,1,0,1,0,1,1
1297382878,4751,1,1,0,1,0,1,0,1,1
1297382979,4860,1,1,0,1,0,1,0,1,1
1297383080,4955,1,1,0,1,0,1,0,1,1
1297383182,5060,1,1,0,1,0,1,0,1,1
1297383283,5165,1,1,0,1,0,1,0,1,1
1297383384,5268,1,1,0,1,0,1,0,1,1
1297383485,5360,1,1,0,1,0,1,0,1,1
1297383586,5465,1,1,0,1,0,1,0,1,1
1297383691,5572,1,1,0,1,0,1,0,1,1
1297383792,5674,1,1,0,1,0,1,0,1,1
1297383893,5775,1,1,0,1,0,1,0,1,1
1297383994,5870,1,1,0,1,0,1,0,1,1
1297384095,5972,1,1,0,1,0,1,0,1,1
1297384197,6075,1,1,0,1,0,1,0,1,1
1297384298,6173,1,1,0,1,0,1,0,1,1
1297384399,6281,1,1,0,1,0,1,0,1,1
1297384500,6350,1,1,0,1,0,1,0,1,1
1297384601,6483,1,1,0,1,0,1,0,1,1
1297384702,6585,1,1,0,1,0,1,0,1,1
1297384803,6688,1,1,0,1,0,1,0,1,1
1297384904,6788,1,1,0,1,0,1,0,1,1
1297385005,6881,1,1,0,1,0,1,0,1,1
1297385106,6983,0,1,0,1,1,1,1,0,1
1297385207,7084,0,1,0,1,1,1,1,1,1
1297385308,7188,0,1,0,1,0,1,1,1,1
1297385409,7284,0,1,0,1,0,1,0,1,1
1297385512,7392,0,1,0,1,0,1,0,1,1
1297385614,7489,0,1,0,1,0,1,0,1,1
1297385715,7591,0,1,0,1,0,1,0,1,1
