1297385045,0,6923,false,0
1297385149,0,7023,false,0
1297385252,0,7133,false,0
1297385356,0,7234,false,0
1297385465,0,7321,false,0
1297385567,0,7448,false,0
1297385674,0,7550,false,0
1297385779,0,7661,false,0
1297385883,0,7761,false,0
1297385988,0,7865,false,0
1297386092,0,7945,false,0
1297386198,0,8075,false,0
1297386302,0,8180,false,0
1297386405,0,8278,false,0
1297386509,0,8382,false,0
1297386613,0,8488,false,0
1297386717,0,8594,false,0
1297386822,0,8680,false,0
1297386925,0,8801,false,0
1297387031,0,8906,false,0
1297387133,0,9012,false,0
1297387236,0,9117,false,0
1297387340,0,9219,false,0
1297387443,0,9319,false,0
1297387546,0,9426,false,0
1297387650,0,9521,false,0
1297387753,0,9626,true,0
1297387856,0,9732,true,0
1297387960,0,9832,true,0
1297388064,0,9939,true,0
1297388167,0,10042,true,0
1297388271,0,10152,true,0
1297388374,0,10238,true,0
1297388477,0,10354,true,0
1297388583,0,10460,true,0
1297388687,0,10567,true,0
1297388790,0,10666,true,0
1297388894,0,10773,true,0
1297388998,0,10863,true,0
1297389101,0,10978,true,0
1297389203,0,11079,true,0
1297389307,0,11181,true,0
1297389410,0,11283,true,0
1297389515,0,11384,true,0
1297389618,0,11500,true,0
1297389721,0,11595,true,0
1297389824,0,11695,true,0
1297389927,0,11806,true,0
1297390033,0,11912,true,0
1297390136,0,12018,true,0
1297390239,0,12113,true,0
1297390342,0,12215,true,0
1297390444,0,12320,true,0
1297390549,0,12422,true,0
1297390651,0,12532,true,0
1297390754,0,12632,true,0
1297390857,0,12731,true,0
1297390960,0,12834,true,0
1297391065,0,12944,true,0
1297391167,0,13046,true,0
1297391269,0,13146,true,0
1297391374,0,13247,true,0
1297391477,0,13353,true,0
1297391580,0,13456,true,0
1297391685,0,13555,true,0
1297391787,0,13667,true,0
1297391890,0,13768,true,0
1297391995,0,13871,true,0
1297392098,0,13972,true,0
1297392200,0,14078,true,0
1297392302,0,14178,true,0
1297392405,0,14281,true,0
1297392507,0,14381,true,0
1297392609,0,14489,true,0
1297392713,0,14594,true,0
1297392815,0,14697,true,0
1297392917,0,14798,true,0
1297393020,0,14900,true,0
1297393123,0,15001,true,0
1297393230,0,15099,true,0
1297393333,0,15212,true,0
1297393435,0,15306,true,0
1297393538,0,15415,true,0
1297393641,0,15509,true,0
1297393744,0,15620,true,0
1297393846,0,15720,true,0
1297393950,0,15827,true,0
1297394052,0,15932,true,0
1297394155,0,16036,true,0
1297394260,0,16131,true,0
1297394366,0,16247,true,0
1297394469,0,16346,true,0
1297394571,0,16442,true,0
1297394674,0,16552,true,0
1297394776,0,16650,true,0
1297394878,0,16759,true,0
1297394982,0,16862,true,0
1297395084,0,16961,true,0
1297395186,0,17061,true,0
1297395288,0,17168,true,0
1297395395,0,17263,true,0
1297395497,0,17377,true,0
1297395599,0,17477,true,0
1297395703,0,17584,true,0
1297395805,0,17686,true,0
1297395908,0,17779,true,0
1297396010,0,17886,true,0
1297396111,0,17991,true,0
1297396213,0,18088,true,0
1297396316,0,18193,true,0
1297396419,0,18282,true,0
1297396521,0,18392,true,0
1297396624,0,18497,true,0
1297396728,0,18607,true,0
1297396831,0,18707,true,0
1297396934,0,18812,true,0
1297397035,0,18910,true,0
1297397139,0,19013,true,0
1297397241,0,19123,true,0
1297397344,0,19224,true,0
1297397446,0,19323,true,0
1297397549,0,19427,true,0
1297397654,0,19536,true,0
1297397756,0,19638,true,0
1297397857,0,19726,true,0
1297397959,0,19842,true,0
1297398061,0,19936,true,0
1297398164,0,20042,true,0
1297398266,0,20142,true,0
1297398368,0,20237,true,0
1297398477,0,20344,true,0
1297398579,0,20455,true,0
1297398683,0,20557,true,0
1297398784,0,20659,true,0
1297398888,0,20770,true,0
1297398990,0,20851,true,0
1297399092,0,20971,true,0
1297399194,0,21077,true,0
1297399295,0,21171,true,0
1297399397,0,21275,true,0
1297399499,0,21375,true,0
1297399601,0,21479,true,0
1297399703,0,21586,true,0
1297399806,0,21690,true,0
1297399908,0,21782,true,0
1297400009,0,21888,true,0
1297400111,0,21988,true,0
1297400213,0,22088,true,0
1297400317,0,22193,true,0
1297400419,0,22293,true,0
1297400521,0,22396,true,0
1297400622,0,22497,true,0
1297400724,0,22601,true,0
1297400826,0,22708,true,0
1297400927,0,22808,true,0
1297401029,0,22906,true,0
1297401130,0,23010,true,0
1297401233,0,23109,true,0
1297401334,0,23218,true,0
1297401436,0,23311,true,0
1297401538,0,23415,true,0
1297401639,0,23514,true,0
1297401741,0,23616,false,10
1297401842,0,23724,false,107
1297401944,0,23818,false,191
1297402046,0,23924,false,263
1297402148,0,24023,false,362
1297402251,0,24132,false,471
1297402354,0,24236,true,0
1297402457,0,24332,true,0
1297402561,0,24444,true,0
1297402664,0,24546,true,0
1297402765,0,24646,false,76
1297402867,0,24741,false,171
1297402969,0,24850,false,247
1297403075,0,24945,false,353
1297403176,0,25053,false,429
1297403278,0,25152,false,505
1297403380,0,25259,false,602
1297403482,0,25362,false,684
1297403587,0,25458,false,769
1297403688,0,25561,false,862
1297403790,0,25661,false,954
1297403892,0,25772,true,0
1297403993,0,25872,true,0
1297404095,0,25976,true,0
1297404196,0,26076,true,0
1297404298,0,26173,true,0
1297404399,0,26279,true,0
1297404502,0,26375,true,0
1297404604,0,26484,true,0
1297404705,0,26579,true,0
1297404806,0,26686,true,0
1297404908,0,26781,true,0
1297405010,0,26892,true,0
1297405112,0,26993,true,0
1297405214,0,27095,true,0
1297405316,0,27193,true,0
1297405420,0,27297,true,0
1297405524,0,27406,true,0
1297405626,0,27503,true,0
1297405727,0,27603,true,0
1297405828,0,27711,true,0
1297405929,0,27808,true,0
1297406033,0,27910,true,0
1297406135,0,28008,true,0
1297406236,0,28111,true,0
1297406338,0,28215,true,0
1297406439,0,28316,true,0
1297406540,0,28417,true,0
1297406642,0,28508,true,0
1297406744,0,28626,true,0
1297406846,0,28723,true,0
1297406947,0,28828,true,0
1297407050,0,28929,true,0
1297407158,0,29035,true,0
1297407263,0,29143,true,0
1297407364,0,29236,true,0
1297407470,0,29350,true,0
1297407571,0,29447,true,0
1297407675,0,29546,true,0
1297407783,0,29644,true,0
1297407889,0,29771,true,0
1297407990,0,29865,true,0
1297408092,0,29961,true,0
1297408194,0,30069,true,0
1297408296,0,30173,true,0
1297408398,0,30280,true,0
1297408499,0,30380,true,0
1297408600,0,30466,true,0
1297408702,0,30579,true,0
1297408803,0,30679,true,0
1297408905,0,30780,true,0
1297409009,0,30888,true,0
1297409111,0,30989,true,0
1297409212,0,31086,true,0
1297409314,0,31196,true,0
1297409416,0,31289,true,0
1297409518,0,31394,true,0
1297409619,0,31497,true,0
1297409721,0,31597,true,0
1297409824,0,31702,true,0
1297409925,0,31803,true,0
1297410027,0,31905,true,0
1297410128,0,32006,true,0
1297410237,0,32105,true,0
1297410340,0,32213,true,0
1297410446,0,32325,true,0
1297410547,0,32428,true,0
1297410650,0,32529,true,0
1297410752,0,32626,true,0
1297410854,0,32732,true,0
1297410956,0,32836,true,0
1297411058,0,32933,true,0
1297411159,0,33035,true,0
1297411261,0,33140,true,0
1297411362,0,33238,true,0
1297411465,0,33343,true,0
1297411566,0,33443,true,0
1297411668,0,33548,true,0
1297411769,0,33649,true,0
1297411871,0,33745,false,51
1297411972,0,33856,false,140
1297412074,0,33950,false,223
1297412175,0,34051,false,324
1297412277,0,34156,false,409
1297412379,0,34257,false,500
1297412483,0,34362,false,595
1297412585,0,34467,false,690
1297412687,0,34546,false,769
1297412789,0,34670,false,883
1297412893,0,34774,false,967
1297412994,0,34869,false,1052
1297413095,0,34972,false,1114
1297413198,0,35078,false,1220
1297413301,0,35183,false,1314
1297413403,0,35273,false,1383
1297413504,0,35381,false,1481
1297413608,0,35485,false,1585
1297413709,0,35590,false,1680
1297413811,0,35691,false,1771
1297413913,0,35789,false,1859
1297414015,0,35892,false,1941
