1099786987,0,0,1
1099787089,0,0,1,0,0,1,0,1
1099787191,0,0,1,0,0,1,0,1
1099787293,0,0,1,0,0,1,0,1
1099787396,0,0,1,0,0,1,0,1
1099787498,0,0,1,0,0,1,0,1
1099787608,0,0,1,0,0,1,0,1
1099787711,0,0,1,0,0,1,0,1
1099787812,0,0,1,0,0,1,0,1
1099787915,0,0,1,0,0,1,0,1
1099788016,0,0,1,0,0,1,0,1
1099788118,0,0,1,0,0,1,0,1,0,1
1099788220,0,0,1,0,0,1,0,1,0,1
1099788322,0,0,1,0,0,1,0,1,0,1
1099788424,38,0,1,0,0,1,0,1,0,1
1099788525,163,0,1,0,0,1,0,1,0,1
1099788627,268,0,1,0,0,1,0,1,0,1
1099788729,353,0,1,0,0,1,0,1,0,1
1099788831,473,0,1,0,0,1,0,1,0,1
1099788934,576,0,1,0,0,1,0,1,0,1
1099789036,675,0,1,0,0,1,0,1,0,0
1099789139,771,0,1,0,0,1,0,1,0,0
1099789240,869,0,1,0,0,1,0,1,0,0
1099789342,969,0,1,0,0,1,0,1,0,0
1099789444,1077,0,1,0,0,1,0,1,0,1
1099789545,1188,0,1,0,0,1,0,1,1,1
1099789647,1288,0,1,0,0,1,0,1,1,1
1099789748,1387,0,1,0,0,1,0,1,1,1
1099789850,1493,0,1,0,0,1,0,1,1,0
1099789952,1587,0,0,0,0,1,0,1,1,0
1099790057,1674,0,1,0,0,1,0,1,1,0
1099790159,1799,0,1,0,0,1,0,1,1,0
1099790267,1905,0,1,0,0,1,0,1,1,0
1099790369,1974,0,1,0,0,1,0,1,1,0
1099790470,2112,0,1,0,0,1,0,1,1,0
1099790572,2206,0,1,0,0,1,0,1,1,0
1099790673,2310,0,1,0,0,1,0,1,1,0
1099790775,2394,0,1,0,0,1,0,1,1,0
1099790877,2482,0,1,0,0,1,0,1,1,1
1099790978,2619,0,1,0,0,1,0,1,1,1
1099791079,2716,0,1,0,0,1,0,1,1,1
1099791181,2814,0,1,0,0,1,0,1,0,1
1099791282,2918,0,1,0,0,1,0,1,0,1
1099791384,2973,0,1,0,0,1,0,1,0,1
1099791486,3098,0,1,0,0,1,0,1,0,1
1099791587,3229,0,1,0,0,1,0,1,0,0
1099791689,3322,0,1,0,0,1,0,1,0,0
1099791790,3390,0,1,0,0,1,0,1,0,0
1099791892,3519,0,1,0,0,1,0,1,0,0
1099791995,3583,0,1,0,0,1,0,1,0,0
1099792097,3736,0,1,0,0,1,0,1,0,0
1099792199,3838,0,1,1,0,1,0,1,0,0
1099792301,3937,0,1,1,0,1,1,1,0,0
1099792403,4036,0,1,1,0,1,1,1,0,0
1099792505,4144,0,1,1,0,1,1,1,0,0
1099792607,4247,0,1,1,0,1,1,1,0,0
1099792709,4350,0,1,1,0,1,1,1,0,0
1099792811,4447,0,1,1,0,1,1,1,0,0
1099792912,4547,0,1,1,0,1,1,1,0,0
1099793014,4634,0,1,1,0,1,1,1,0,0
1099793115,4748,0,1,1,0,1,1,1,0,0
1099793216,4853,0,1,1,0,1,1,1,0,0
1099793317,4954,0,1,1,0,1,1,1,0,0
1099793419,5054,0,1,1,0,1,1,1,0,0
1099793520,5154,0,1,1,0,1,1,1,0,0
1099793622,5260,0,1,1,0,1,1,1,0,0
1099793723,5360,0,1,1,0,1,1,1,0,0
1099793825,5467,0,1,1,0,1,1,1,0,0
1099793926,5565,0,1,1,0,1,1,1,0,0
