434276087,0,1
434276189,0,1
434276291,0,1
434276392,0,1
434276494,0,1
434276598,0,1
434276699,0,1
434276802,0,1
434276905,24,1
434277006,133,1
434277108,229,1
434277211,328,1
434277314,365,1
434277415,461,1
434277517,566,1
434277620,670,1
434277723,773,1
434277825,875,1
434277928,979,1
434278031,1080,1
434278133,1174,1
434278236,1285,1
434278338,1380,1
434278440,1486,1
434278542,1590,1
434278645,1689,1
434278747,1791,1
434278850,1895,1
434278952,1998,1
434279055,2096,1
434279157,2207,1
434279259,2300,1
434279361,2401,1
434279463,2505,1
434279566,2607,1
434279668,2708,1
434279770,2812,1
434279873,2913,1
434279974,3016,1
434280077,3126,1
434280179,3229,1
434280281,3329,1
434280383,3431,1
434280486,3526,1
434280588,3638,1
434280690,3739,1
434280792,3839,1
434280895,3943,1
434280997,4042,1
434281098,4144,1
434281200,4248,1
434281301,4347,1
434281403,4449,1
434281506,4553,1
434281607,4652,1
434281709,4754,1
434281811,4858,1
434281913,4959,1
434282015,5063,1
434282116,5166,1
434282218,5259,1
434282319,5362,1
434282421,5465,1
434282522,5565,1
434282624,5667,1
434282726,5771,1
434282829,5873,1
434282930,5976,1
434283032,6080,1
434283133,6182,1
434283235,6284,1
434283338,6388,1
434283439,6490,1
434283541,6583,1
434283643,6691,1
434283744,6792,1
434283846,6895,1
434283949,6997,1
434284050,7100,1
434284151,7192,1
434284253,7296,1
434284355,7397,1
434284456,7500,1
434284558,7604,1
434284659,7707,1
434284761,7808,1
434284863,7911,1
434284966,8012,1
434285067,8115,1
434285170,8217,1
434285272,8317,1
434285374,8417,1
434285475,8519,1
434285576,8623,1
434285678,8725,1
434285780,8828,1
434285882,8929,1
434285983,9023,1
434286085,9125,1
434286186,9228,1
434286288,9331,1
434286389,9433,1
434286490,9535,1
434286592,9636,1
434286693,9742,1
434286794,9842,1
434286896,9943,1
434286998,10046,1
434287099,10148,1
434287201,10250,1
434287302,10343,1
434287404,10445,1
434287505,10548,1
434287607,10652,1
434287709,10755,1
434287810,10858,1
434287912,10961,1
434288013,11054,1
434288115,11156,1
434288216,11258,1
434288317,11360,1
434288418,11460,1
434288520,11564,1
434288621,11667,1
434288723,11768,1
434288825,11870,1
434288926,11972,1
434289028,12074,1
434289130,12178,1
434289232,12280,1
434289334,12383,1
434289435,12481,1
434289537,12580,1
434289638,12689,1
434289740,12789,1
434289842,12892,1
434289943,12992,1
434290045,13085,1
434290146,13188,1
434290247,13290,1
434290348,13394,1
434290451,13499,1
434290554,13601,1
434290655,13702,1
434290756,13803,1
434290858,13906,1
434290959,14008,1
434291061,14108,1
434291162,14208,1
434291264,14310,1
434291366,14412,1
434291467,14513,1
434291568,14617,1
434291669,14710,1
434291771,14821,1
434291872,14921,1
434291974,15024,1
434292075,15115,1
434292176,15217,1
434292277,15320,1
434292379,15421,1
434292481,15524,1
434292582,15623,1
434292683,15726,1
434292785,15828,1
434292886,15931,1
434292988,16033,1
434293089,16133,1
434293190,16232,1
434293292,16338,1
434293393,16440,1
434293494,16544,1
434293596,16637,1
434293697,16738,1
434293798,16839,1
434293899,16941,1
434294001,17044,1
434294102,17147,1
434294203,17247,1
434294305,17352,1
434294407,17454,1
434294508,17555,1
434294609,17658,1
434294711,17760,1
434294812,17862,1
434294914,17964,1
434295015,18057,1
434295116,18158,1
434295218,18259,1
434295321,18370,1
434295422,18473,1
434295524,18566,1
434295625,18670,1
434295726,18773,1
434295827,18876,1
434295929,18978,1
434296030,19080,1
434296131,19181,1
434296232,19282,1
434296334,19374,1
434296435,19485,1
434296536,19586,1
434296638,19687,1
434296739,19790,1
434296841,19891,1
434296942,19984,1
434297043,20084,1
434297144,20186,1
434297247,20297,1
434297348,20397,1
434297449,20491,1
434297551,20601,1
434297652,20702,1
434297753,20803,1
434297855,20903,1
434297956,21005,1
434298057,21100,1
434298159,21201,1
434298260,21303,1
434298361,21406,1
434298466,21507,1
434298567,21608,1
434298668,21711,1
434298769,21813,1
434298870,21915,1
434298972,22019,1
434299073,22121,1
434299174,22217,1
434299275,22326,1
434299377,22419,1
434299477,22519,1
434299578,22622,1
434299680,22723,1
434299782,22826,1
434299883,22926,1
434299984,23028,1
434300085,23128,1
434300186,23231,1
434300287,23333,1
434300389,23435,1
434300490,23536,1
434300591,23635,1
434300692,23736,1
434300793,23839,1
434300894,23942,1
434300996,24043,1
434301097,24145,1
434301198,24245,1
434301299,24349,1
434301401,24449,1
