492250519,0,1
492250629,0,1
492250731,0,1
492250832,0,1
492250934,0,1
492251035,0,1
492251137,0,1
492251240,0,1
492251343,0,1
492251445,66,1
492251547,169,1
492251650,254,1
492251752,357,1
492251855,403,1
492251957,494,1
492252059,600,1
492252162,705,1
492252264,808,1
492252366,911,1
492252469,1013,1
492252571,1115,1
492252673,1219,1
492252777,1323,1
492252881,1426,1
492252982,1528,1
492253085,1630,1
492253187,1731,1
492253289,1832,1
492253392,1934,1
492253494,2036,1
492253595,2139,1
492253697,2243,1
492253800,2345,1
492253902,2446,1
492254005,2551,1
492254107,2653,1
492254210,2754,1
492254313,2856,1
492254415,2955,1
492254517,3059,1
492254619,3162,1
492254720,3263,1
492254822,3363,1
492254924,3467,1
492255026,3566,1
492255129,3670,1
492255231,3774,1
492255334,3877,1
492255436,3981,1
492255537,4084,1
492255639,4185,1
492255741,4287,1
492255843,4389,1
492255945,4487,1
492256047,4591,1
492256148,4694,1
492256251,4798,1
492256353,4900,1
492256455,4994,1
492256557,5098,1
492256659,5204,1
492256761,5304,1
492256862,5406,1
492256964,5508,1
492257065,5604,1
492257167,5706,1
492257269,5810,1
492257371,5909,1
492257472,6013,1
492257573,6116,1
492257675,6218,1
492257777,6320,1
492257878,6425,1
492257980,6518,1
492258081,6620,1
492258183,6724,1
492258285,6826,1
492258387,6928,1
492258488,7029,1
492258590,7129,1
492258691,7232,1
492258795,7343,1
492258897,7435,1
492258999,7546,1
492259101,7638,1
492259202,7741,1
492259304,7845,1
492259406,7947,1
492259507,8051,1
492259609,8152,1
492259711,8257,1
492259812,8359,1
492259914,8460,1
492260016,8560,1
492260118,8663,1
492260220,8767,1
492260321,8869,1
492260423,8968,1
492260525,9071,1
492260626,9173,1
492260728,9274,1
492260830,9376,1
492260931,9476,1
492261033,9578,1
492261135,9679,1
492261237,9785,1
492261339,9886,1
492261440,9986,1
492261542,10089,1
492261643,10185,1
492261746,10291,1
492261847,10385,1
492261949,10496,1
492262050,10594,1
492262152,10698,1
492262254,10797,1
492262355,10900,1
492262457,10995,1
492262558,11099,1
492262660,11199,1
492262762,11290,1
492262864,11408,1
492262965,11508,1
492263067,11609,1
492263168,11714,1
492263271,11815,1
492263372,11916,1
492263474,12018,1
492263575,12121,1
492263677,12224,1
492263779,12317,1
492263880,12421,1
492263981,12520,1
492264083,12624,1
492264185,12727,1
492264286,12832,1
492264388,12935,1
492264489,13028,1
492264590,13128,1
492264692,13231,1
492264795,13341,1
492264897,13442,1
492264998,13544,1
492265100,13645,1
492265201,13740,1
492265303,13841,1
492265404,13944,1
492265505,14047,1
492265606,14148,1
492265708,14254,1
492265810,14356,1
492265911,14453,1
492266013,14556,1
492266114,14660,1
492266216,14760,1
492266319,14862,1
492266420,14966,1
492266521,15067,1
492266622,15170,1
492266724,15262,1
492266825,15363,1
492266930,15474,1
492267031,15576,1
492267133,15676,1
492267234,15781,1
492267336,15881,1
492267437,15975,1
492267538,16081,1
492267640,16181,1
492267741,16284,1
492267842,16389,1
492267945,16491,1
492268046,16584,1
492268147,16687,1
492268249,16792,1
492268350,16894,1
492268452,16998,1
492268553,17099,1
492268655,17194,1
492268756,17295,1
492268857,17400,1
492268958,17504,1
492269060,17606,1
492269162,17706,1
492269263,17807,1
492269364,17911,1
492269465,18011,1
492269567,18114,1
492269668,18210,1
492269769,18314,1
492269871,18419,1
492269972,18512,1
492270074,18618,1
492270175,18718,1
492270276,18821,1
492270378,18922,1
492270479,19022,1
492270580,19127,1
492270681,19220,1
492270782,19324,1
492270884,19425,1
492270986,19523,1
492271087,19635,1
492271189,19735,1
492271290,19834,1
492271391,19937,1
492271492,20038,1
492271594,20133,1
492271696,20236,1
492271797,20339,1
492271898,20442,1
492271999,20543,1
492272100,20642,1
492272201,20744,1
492272302,20847,1
492272403,20945,1
492272504,21050,1
492272605,21153,1
492272709,21255,1
492272812,21350,1
492272913,21452,1
492273014,21554,1
492273115,21660,1
492273217,21762,1
492273318,21865,1
492273420,21959,1
492273521,22064,1
492273622,22165,1
492273724,22264,1
492273825,22365,1
492273926,22467,1
492274027,22568,1
492274128,22674,1
492274230,22777,1
492274332,22878,1
492274433,22971,1
492274535,23075,1
492274636,23179,1
492274737,23282,1
492274838,23377,1
492274939,23480,1
492275041,23581,1
492275142,23683,1
492275243,23786,1
492275345,23886,1
492275446,23986,1
492275547,24092,1
492275648,24196,1
492275750,24297,1
492275851,24398,1
492275952,24499,1
492276053,24593,1
492276155,24702,1
492276256,24795,1
492276357,24897,1
492276458,24999,1
492276559,25099,1
492276660,25199,1
492276762,25301,1
492276863,25402,1
492276964,25504,1
492277068,25609,1
492277169,25712,1
492277270,25810,1
492277371,25914,1
492277472,26016,1
492277574,26119,1
492277675,26219,1
492277776,26321,1
492277877,26423,1
492277978,26526,1
492278080,26620,1
492278181,26724,1
492278282,26824,1
492278383,26928,1
492278484,27028,1
492278586,27129,1
492278687,27228,1
492278788,27329,1
492278889,27431,1
492278990,27531,1
492279091,27632,1
492279192,27735,1
492279294,27838,1
492279395,27932,1
492279496,28037,1
492279597,28139,1
492279698,28245,1
492279799,28338,1
492279900,28441,1
492280001,28542,1
492280102,28646,1
492280204,28746,1
492280305,28849,1
492280406,28949,1
492280507,29047,1
492280608,29147,1
492280709,29248,1
492280810,29353,1
492280911,29456,1
492281012,29555,1
492281113,29653,1
492281214,29755,1
492281315,29857,1
492281416,29957,1
492281517,30060,1
492281618,30162,1
492281719,30264,1
492281820,30368,1
492281921,30460,1
492282022,30562,1
492282123,30663,1
492282224,30766,1
492282325,30867,1
492282426,30970,1
492282527,31073,1
492282629,31175,1
492282730,31268,1
492282831,31378,1
492282932,31471,1
492283033,31572,1
492283134,31675,1
492283235,31773,1
492283336,31875,1
492283437,31977,1
492283538,32077,1
492283639,32178,1
492283740,32280,1
492283840,32381,1
492283941,32486,1
492284042,32587,1
492284143,32690,1
492284244,32783,1
492284345,32886,1
492284446,32989,1
492284547,33091,1
492284648,33196,1
492284749,33290,1
492284850,33391,1
492284951,33497,1
492285052,33597,1
492285153,33699,1
492285254,33799,1
492285356,33900,1
492285457,34003,1
492285558,34098,1
492285659,34200,1
492285760,34298,1
492285861,34400,1
492285962,34499,1
492286064,34602,1
492286164,34706,1
492286265,34806,1
492286368,34908,1
492286469,35014,1
492286570,35116,1
492286671,35209,1
492286772,35312,1
492286873,35414,1
492286974,35516,1
492287075,35620,1
492287176,35720,1
492287276,35823,1
492287377,35921,1
492287478,36023,1
492287579,36124,1
492287681,36225,1
492287782,36328,1
492287883,36428,1
492287984,36532,1
492288085,36626,1
492288186,36728,1
492288287,36830,1
492288388,36931,1
492288489,37034,1
492288590,37137,1
492288691,37239,1
492288792,37339,1
492288893,37440,1
492288994,37539,1
492289095,37635,1
492289196,37736,1
492289298,37837,1
492289399,37941,1
492289500,38041,1
492289601,38146,1
492289701,38245,1
492289802,38346,1
492289904,38449,1
492290005,38544,1
492290106,38653,1
492290208,38754,1
492290308,38855,1
492290409,38947,1
492290510,39052,1
492290611,39151,1
492290712,39252,1
492290813,39355,1
492290914,39458,1
492291016,39561,1
492291116,39663,1
492291217,39764,1
492291318,39857,1
492291419,39961,1
492291520,40062,1
492291621,40166,1
492291721,40267,1
492291822,40369,1
492291923,40471,1
492292024,40565,1
492292125,40667,1
492292226,40770,1
492292327,40871,1
492292428,40970,1
492292529,41071,1
492292629,41173,1
492292730,41276,1
492292831,41377,1
492292932,41478,1
492293033,41580,1
492293135,41682,1
492293237,41784,1
492293337,41876,1
492293438,41979,1
492293539,42082,1
492293640,42186,1
492293741,42285,1
492293842,42387,1
492293943,42487,1
492294044,42591,1
492294145,42692,1
492294246,42791,1
492294348,42891,1
492294449,42996,1
492294550,43097,1
492294651,43189,1
492294752,43292,1
492294852,43393,1
492294953,43494,1
492295054,43595,1
492295156,43699,1
492295257,43801,1
492295358,43902,1
492295459,44005,1
492295559,44104,1
492295660,44203,1
492295761,44304,1
492295862,44408,1
492295963,44501,1
492296064,44607,1
492296165,44711,1
492296267,44811,1
492296368,44914,1
492296469,45012,1
492296570,45116,1
492296671,45219,1
492296772,45310,1
492296873,45412,1
492296974,45514,1
492297074,45615,1
492297175,45715,1
492297276,45815,1
492297377,45919,1
492297478,46021,1
492297578,46124,1
492297679,46226,1
492297780,46318,1
492297882,46422,1
492297982,46521,1
492298083,46622,1
492298184,46723,1
492298285,46825,1
492298386,46927,1
492298487,47026,1
492298587,47126,1
492298688,47228,1
492298790,47330,1
492298891,47434,1
492298991,47530,1
492299092,47632,1
492299193,47734,1
492299294,47837,1
492299395,47939,1
492299496,48041,1
492299597,48143,1
492299699,48245,1
492299800,48346,1
492299901,48447,1
492300001,48539,1
492300102,48641,1
492300203,48742,1
492300304,48844,1
492300405,48946,1
492300507,49051,1
492300608,49153,1
492300709,49247,1
492300810,49348,1
492300911,49459,1
492301012,49553,1
492301113,49655,1
492301213,49756,1
492301315,49858,1
492301416,49956,1
492301517,50057,1
492301618,50159,1
492301718,50259,1
492301819,50361,1
492301920,50462,1
492302021,50566,1
492302121,50667,1
492302223,50769,1
492302324,50863,1
492302424,50970,1
492302525,51073,1
492302626,51164,1
492302727,51267,1
492302828,51367,1
492302929,51470,1
492303030,51573,1
492303130,51672,1
492303231,51771,1
492303332,51871,1
492303433,51972,1
492303534,52077,1
492303635,52178,1
492303736,52280,1
492303837,52382,1
492303937,52477,1
492304038,52577,1
492304139,52678,1
492304240,52779,1
492304341,52889,1
492304442,52982,1
492304543,53087,1
492304644,53189,1
492304744,53292,1
492304846,53392,1
492304947,53492,1
492305048,53594,1
492305148,53694,1
492305249,53797,1
492305350,53890,1
492305451,53992,1
492305552,54095,1
492305653,54196,1
492305753,54297,1
492305854,54400,1
492305955,54503,1
492306056,54596,1
492306157,54699,1
492306258,54801,1
492306359,54897,1
492306460,55003,1
492306561,55106,1
492306662,55208,1
492306763,55308,1
492306864,55411,1
492306964,55502,1
492307066,55607,1
492307167,55707,1
492307268,55808,1
492307368,55911,1
492307469,56015,1
492307570,56118,1
492307671,56211,1
492307772,56313,1
492307873,56413,1
492307974,56514,1
492308075,56622,1
492308176,56714,1
492308277,56817,1
492308378,56920,1
492308479,57025,1
492308580,57127,1
492308680,57218,1
492308781,57320,1
492308882,57421,1
492308983,57522,1
492309084,57622,1
492309185,57733,1
492309285,57827,1
492309386,57932,1
492309487,58033,1
492309588,58135,1
492309689,58229,1
492309790,58328,1
492309891,58428,1
492309992,58534,1
492310092,58639,1
492310193,58733,1
492310294,58836,1
492310395,58935,1
492310496,59036,1
492310596,59139,1
492310697,59243,1
492310798,59344,1
492310899,59443,1
492311000,59545,1
492311101,59639,1
492311202,59741,1
492311303,59843,1
492311403,59943,1
492311504,60047,1
492311605,60150,1
492311706,60253,1
492311807,60346,1
492311909,60447,1
492312010,60551,1
492312110,60655,1
492312211,60754,1
492312312,60857,1
492312413,60952,1
492312514,61055,1
492312615,61157,1
492312715,61260,1
492312816,61362,1
492312917,61464,1
492313019,61564,1
492313120,61667,1
492313221,61761,1
492313322,61864,1
492313423,61966,1
492313524,62068,1
492313624,62172,1
492313725,62265,1
492313826,62370,1
492313927,62474,1
492314028,62573,1
492314129,62677,1
492314230,62768,1
492314331,62872,1
492314431,62976,1
492314532,63076,1
492314634,63180,1
492314735,63275,1
492314835,63383,1
492314936,63474,1
492315037,63576,1
492315138,63682,1
492315239,63784,1
492315340,63884,1
492315440,63986,1
492315541,64086,1
492315642,64188,1
492315743,64291,1
492315844,64383,1
492315945,64484,1
492316046,64586,1
492316147,64687,1
492316248,64789,1
492316348,64891,1
492316449,64996,1
492316551,65095,1
492316652,65198,1
492316753,65300,1
492316854,65402,1
492316955,65494,1
492317056,65597,1
492317156,65700,1
492317257,65802,1
492317358,65905,1
492317459,65999,1
492317560,66101,1
492317661,66205,1
492317762,66307,1
492317862,66407,1
492317963,66510,1
492318065,66611,1
492318166,66713,1
492318266,66806,1
492318367,66910,1
492318468,67010,1
492318569,67115,1
492318670,67216,1
492318772,67317,1
492318873,67420,1
492318974,67522,1
492319075,67613,1
492319176,67716,1
492319277,67819,1
492319377,67919,1
492319478,68023,1
492319579,68124,1
492319681,68222,1
492319781,68327,1
492319882,68429,1
492319984,68524,1
492320085,68623,1
492320186,68727,1
492320287,68828,1
492320388,68930,1
492320488,69031,1
492320589,69133,1
492320690,69235,1
492320791,69333,1
492320892,69433,1
492320992,69534,1
492321093,69638,1
492321194,69739,1
492321295,69840,1
492321396,69940,1
492321497,70042,1
492321598,70143,1
492321699,70244,1
492321799,70338,1
492321900,70438,1
492322002,70540,1
492322103,70644,1
492322204,70745,1
492322305,70849,1
492322406,70950,1
492322509,71051,1
492322610,71153,1
492322711,71258,1
492322811,71351,1
492322912,71450,1
492323013,71553,1
492323114,71655,1
492323215,71758,1
492323315,71859,1
492323416,71961,1
492323517,72055,1
492323619,72158,1
492323719,72258,1
492323820,72363,1
492323921,72463,1
492324022,72567,1
492324122,72669,1
492324223,72767,1
492324324,72867,1
492324425,72971,1
492324526,73071,1
492324628,73170,1
492324728,73272,1
492324829,73373,1
492324930,73478,1
492325031,73569,1
492325132,73680,1
492325233,73773,1
492325334,73875,1
492325435,73975,1
492325536,74076,1
492325636,74179,1
492325737,74281,1
492325838,74385,1
492325939,74486,1
492326040,74578,1
492326141,74682,1
492326242,74786,1
492326343,74889,1
492326444,74986,1
492326545,75086,1
492326646,75188,1
492326747,75289,1
492326848,75389,1
492326949,75489,1
492327050,75589,1
492327150,75692,1
492327251,75792,1
492327352,75893,1
492327453,75994,1
492327554,76096,1
492327655,76199,1
492327755,76295,1
492327856,76398,1
492327957,76501,1
492328058,76604,1
492328158,76699,1
492328259,76803,1
492328360,76903,1
492328461,77004,1
492328562,77105,1
492328662,77210,1
492328763,77311,1
492328864,77404,1
492328965,77508,1
492329066,77609,1
492329167,77710,1
492329268,77809,1
492329369,77911,1
492329470,78011,1
492329571,78110,1
492329671,78213,1
492329772,78313,1
492329873,78415,1
492329974,78516,1
492330074,78618,1
492330175,78719,1
492330276,78822,1
492330376,78914,1
492330478,79024,1
492330579,79127,1
492330680,79228,1
492330781,79321,1
492330882,79423,1
492330982,79526,1
492331083,79629,1
492331184,79727,1
492331285,79831,1
492331386,79925,1
492331487,80029,1
492331587,80132,1
492331689,80236,1
492331790,80337,1
492331890,80438,1
492331991,80530,1
492332092,80632,1
492332192,80735,1
492332293,80839,1
492332394,80941,1
492332496,81036,1
492332597,81136,1
492332697,81240,1
492332798,81343,1
492332899,81445,1
492333000,81544,1
492333101,81646,1
492333201,81746,1
492333302,81845,1
492333403,81949,1
492333504,82051,1
492333605,82143,1
492333706,82247,1
492333807,82349,1
492333907,82452,1
492334008,82554,1
492334109,82656,1
492334210,82751,1
492334311,82852,1
492334412,82952,1
492334512,83054,1
492334613,83159,1
492334714,83253,1
492334815,83356,1
492334916,83457,1
492335017,83560,1
492335118,83663,1
492335219,83765,1
492335319,83857,1
492335420,83961,1
492335521,84063,1
492335622,84167,1
492335723,84269,1
492335824,84370,1
492335924,84472,1
492336025,84567,1
492336126,84666,1
492336227,84769,1
492336327,84872,1
492336428,84975,1
492336529,85069,1
492336630,85170,1
492336731,85271,1
492336832,85375,1
492336932,85475,1
492337033,85577,1
492337134,85681,1
492337235,85783,1
492337336,85883,1
492337438,85976,1
492337538,86078,1
492337639,86182,1
492337740,86288,1
492337841,86379,1
492337942,86483,1
492338043,86584,1
492338143,86687,1
492338244,86786,1
492338345,86889,1
492338446,86985,1
492338547,87093,1
492338648,87186,1
492338749,87290,1
492338849,87393,1
492338950,87495,1
492339051,87596,1
492339152,87699,1
492339253,87799,1
492339353,87892,1
492339456,87995,1
492339556,88098,1
492339657,88205,1
492339758,88299,1
492339859,88401,1
492339960,88502,1
492340061,88602,1
492340161,88703,1
492340262,88803,1
492340363,88906,1
492340464,89007,1
492340565,89108,1
492340665,89213,1
492340766,89308,1
492340867,89409,1
492340968,89510,1
492341069,89614,1
492341170,89710,1
492341271,89812,1
492341372,89914,1
492341473,90013,1
492341574,90115,1
492341675,90217,1
492341776,90321,1
492341876,90414,1
492341977,90515,1
492342078,90617,1
492342179,90720,1
492342279,90822,1
492342380,90923,1
492342481,91025,1
492342582,91127,1
492342683,91227,1
492342784,91328,1
492342885,91425,1
492342986,91527,1
492343086,91631,1
492343187,91733,1
492343288,91834,1
492343389,91927,1
492343490,92032,1
492343591,92132,1
492343691,92234,1
492343792,92335,1
492343893,92439,1
492343994,92540,1
492344095,92633,1
492344196,92736,1
492344297,92837,1
492344398,92941,1
492344499,93042,1
492344600,93145,1
492344701,93244,1
492344801,93346,1
492344902,93448,1
492345003,93549,1
492345104,93642,1
492345205,93747,1
492345306,93851,1
492345406,93952,1
492345507,94055,1
492345608,94146,1
492345710,94207,1
